t,pwm
4.431 , 33992.71
4.434 , 33962.89
4.438 , 34329.61
4.442 , 34087.93
4.445 , 34126.17
4.449 , 33883.91
4.453 , 33843.93
4.457 , 34007.02
4.46 , 34112.75
4.464 , 34073.59
4.468 , 34034.26
4.471 , 33869.14
4.475 , 33829.18
4.479 , 34127.73
4.482 , 33962.97
4.486 , 34058.73
4.49 , 34019.41
4.501 , 34204.7
4.505 , 34030.38
4.508 , 34000.75
4.512 , 33961.19
4.516 , 34057.0
4.519 , 34027.46
4.523 , 34055.75
4.527 , 33948.63
4.53 , 34121.93
4.534 , 33947.39
4.538 , 34043.11
4.542 , 34071.5
4.545 , 34177.47
4.549 , 34003.07
4.553 , 34166.67
4.556 , 34137.52
4.56 , 34098.48
4.564 , 34127.0
4.567 , 34097.72
4.571 , 33990.8
4.575 , 34154.41
4.579 , 34115.38
4.582 , 34153.76
4.586 , 34114.78
4.59 , 34075.61
4.593 , 33843.02
4.597 , 33938.4
4.601 , 34101.89
4.605 , 34130.44
4.608 , 34101.18
4.612 , 34062.03
4.616 , 33954.95
4.62 , 34118.46
4.623 , 34247.16
4.627 , 34140.75
4.631 , 34101.68
4.634 , 34140.07
4.638 , 34033.3
4.642 , 34061.63
4.645 , 34167.59
4.649 , 33993.17
4.653 , 33953.66
4.656 , 34059.26
4.66 , 34087.68
4.664 , 34183.93
4.668 , 33941.83
4.671 , 33979.7
4.675 , 34075.55
4.679 , 34239.51
4.682 , 34346.03
4.686 , 34375.4
4.69 , 34134.02
4.693 , 34104.73
4.697 , 34065.6
4.701 , 34229.44
4.704 , 34132.77
4.708 , 34161.47
4.712 , 34257.93
4.715 , 34229.1
4.719 , 34054.88
4.723 , 34218.73
4.726 , 34122.07
4.73 , 34150.64
4.734 , 34111.66
4.738 , 34072.5
4.741 , 34178.55
