t,pwm
4.305 , 35300.28
4.309 , 35217.89
4.312 , 35254.75
4.316 , 35285.4
4.319 , 35379.44
4.323 , 35241.02
4.327 , 35158.2
4.33 , 35194.56
4.334 , 35281.47
4.337 , 35318.82
4.341 , 35293.33
4.344 , 35217.39
4.348 , 35247.81
4.352 , 35221.76
4.355 , 35201.94
4.359 , 35288.93
4.362 , 35269.7
4.366 , 35300.52
4.369 , 35281.34
4.373 , 35255.57
4.376 , 35236.08
4.38 , 35153.29
4.384 , 35126.52
4.387 , 35162.66
4.391 , 35135.98
4.394 , 35247.89
4.398 , 35335.31
4.401 , 35259.82
4.405 , 35177.18
4.408 , 35213.84
4.412 , 35244.28
4.416 , 35331.69
4.419 , 35086.08
4.423 , 35285.63
4.426 , 35153.02
4.43 , 35239.72
4.433 , 35220.19
4.437 , 35194.04
4.441 , 35224.41
4.444 , 35148.02
4.448 , 35291.42
4.451 , 35272.33
4.455 , 35246.63
4.458 , 35113.75
4.462 , 35256.86
4.465 , 35180.82
4.469 , 35324.52
4.473 , 35299.25
4.476 , 35336.93
4.48 , 35311.75
4.484 , 35343.05
4.487 , 35267.71
4.491 , 35185.27
4.494 , 35278.71
4.498 , 35253.07
4.501 , 35233.7
4.505 , 35321.11
4.508 , 35188.89
4.512 , 35275.91
4.516 , 35306.98
4.519 , 35231.33
4.523 , 35262.05
4.526 , 35242.72
4.53 , 35216.82
4.533 , 35197.18
4.537 , 35416.63
4.54 , 35398.59
4.544 , 35241.54
4.548 , 35347.97
4.551 , 35253.74
4.555 , 35227.92
4.559 , 35277.54
4.562 , 35371.73
4.566 , 35403.54
4.569 , 35328.66
4.573 , 35360.15
4.577 , 35448.57
4.58 , 35430.75
4.584 , 35236.16
