t,pwm
8.417 , 46528.86
8.42 , 46627.66
8.422 , 46626.65
8.424 , 46726.08
8.427 , 46624.91
8.429 , 46623.75
8.431 , 46723.18
8.434 , 46622.01
8.436 , 46620.99
8.438 , 46820.87
8.441 , 46820.73
8.443 , 46720.11
8.445 , 46719.52
8.448 , 46618.43
8.45 , 46617.34
8.453 , 46616.13
8.455 , 46715.55
8.457 , 46714.96
8.46 , 46714.39
8.462 , 46613.28
8.464 , 46712.63
8.467 , 46711.99
8.469 , 46711.47
8.472 , 46710.75
8.474 , 46810.68
8.476 , 46810.59
8.479 , 46810.45
8.481 , 46910.8
8.483 , 46911.28
8.486 , 46811.13
8.488 , 46811.02
8.49 , 46710.41
8.493 , 46709.77
8.495 , 46809.7
8.497 , 46809.61
8.5 , 46809.47
8.502 , 46809.38
8.504 , 46909.73
8.507 , 46809.64
8.509 , 46809.55
8.512 , 46809.41
8.514 , 46809.31
8.516 , 46809.22
8.519 , 46809.08
8.521 , 46909.51
8.523 , 46909.91
8.526 , 46809.75
8.528 , 46809.66
8.53 , 46809.56
8.533 , 46809.42
8.535 , 46909.85
8.538 , 46910.21
8.54 , 46810.09
8.55 , 46508.14
8.552 , 46606.99
8.554 , 46605.97
8.557 , 46604.84
8.559 , 46603.66
8.561 , 46703.09
8.564 , 46702.45
8.566 , 46701.93
8.568 , 46701.34
8.571 , 46600.18
8.573 , 46599.01
8.575 , 46698.44
8.578 , 46697.8
8.58 , 46697.28
8.582 , 46797.13
8.585 , 46596.02
8.587 , 46594.85
8.59 , 46593.79
8.592 , 46693.22
8.594 , 46592.1
8.597 , 46691.41
8.599 , 46690.81
8.601 , 46690.22
8.604 , 46689.66
8.606 , 46688.98
8.608 , 46587.95
8.611 , 46486.28
8.613 , 46484.69
8.615 , 46583.62
8.618 , 46481.96
8.62 , 46480.36
8.622 , 46478.77
8.625 , 46376.61
8.627 , 46173.55
8.63 , 46069.89
8.632 , 46166.82
8.634 , 46163.65
8.637 , 46160.59
8.639 , 46258.01
8.641 , 46154.89
8.644 , 46252.2
8.646 , 46249.61
8.648 , 46347.54
8.651 , 46244.95
8.653 , 46141.84
8.656 , 46138.62
