t,Cuff Pressure,Baseline Pressure
22.114 , 96.31 , 75.37
22.116 , 96.29 , 75.3
22.118 , 96.2 , 75.35
22.12 , 96.11 , 75.3
22.121 , 96.04 , 75.3
22.123 , 95.97 , 75.37
22.125 , 95.93 , 75.28
22.127 , 95.9 , 75.3
22.129 , 95.9 , 75.3
22.131 , 95.97 , 75.28
22.132 , 95.97 , 75.3
22.134 , 95.9 , 75.28
22.136 , 95.97 , 75.3
22.138 , 95.9 , 75.28
22.14 , 95.88 , 75.28
22.142 , 95.81 , 75.23
22.144 , 95.77 , 75.23
22.145 , 95.74 , 75.28
22.147 , 95.72 , 75.21
22.149 , 95.72 , 75.21
22.151 , 95.67 , 75.3
22.153 , 95.61 , 75.21
22.155 , 95.61 , 75.23
22.157 , 95.58 , 75.21
22.159 , 95.51 , 75.21
22.16 , 95.49 , 75.21
22.162 , 95.42 , 75.21
22.164 , 95.45 , 75.23
22.166 , 95.42 , 75.17
22.168 , 95.35 , 75.17
22.17 , 95.28 , 75.21
22.172 , 95.22 , 75.14
22.174 , 95.22 , 75.17
22.176 , 95.19 , 75.14
22.178 , 95.17 , 75.17
22.179 , 95.12 , 75.14
22.181 , 95.1 , 75.12
22.183 , 95.03 , 75.14
22.185 , 94.83 , 75.14
22.187 , 94.78 , 75.14
22.189 , 94.64 , 75.12
22.191 , 94.58 , 75.05
22.193 , 94.55 , 75.12
22.194 , 94.48 , 75.12
22.196 , 94.44 , 75.12
22.198 , 94.48 , 75.12
22.2 , 94.48 , 75.07
22.202 , 94.51 , 75.07
22.204 , 94.44 , 75.07
22.205 , 94.39 , 75.05
22.207 , 94.28 , 75.07
22.209 , 94.25 , 75.07
22.211 , 94.23 , 75.07
22.213 , 94.19 , 75.07
22.215 , 94.09 , 75.12
22.217 , 94.05 , 75.07
22.218 , 94.0 , 75.12
22.22 , 94.05 , 75.05
22.222 , 94.09 , 75.05
22.224 , 94.09 , 75.05
22.226 , 94.0 , 75.01
22.228 , 93.98 , 75.07
22.229 , 93.93 , 75.01
22.231 , 93.91 , 75.01
22.233 , 93.82 , 75.05
22.235 , 93.75 , 74.98
22.237 , 93.75 , 74.98
22.239 , 93.75 , 75.01
22.24 , 93.75 , 74.98
22.242 , 93.75 , 74.98
22.244 , 93.71 , 75.01
22.246 , 93.68 , 74.98
22.248 , 93.66 , 74.94
22.25 , 93.61 , 74.94
22.252 , 93.61 , 74.94
22.253 , 93.61 , 74.94
22.255 , 93.52 , 74.94
22.257 , 93.45 , 74.91
22.259 , 93.45 , 74.91
22.261 , 93.48 , 74.89
22.263 , 93.45 , 74.91
22.264 , 93.45 , 74.91
22.274 , 93.43 , 74.91
22.275 , 93.2 , 74.89
22.277 , 93.16 , 74.89
22.279 , 93.27 , 74.89
22.281 , 93.36 , 74.85
22.283 , 93.36 , 74.89
22.285 , 93.27 , 74.85
22.287 , 93.22 , 74.82
22.289 , 93.16 , 74.82
22.291 , 93.16 , 74.82
22.292 , 93.16 , 74.85
22.294 , 93.2 , 74.85
22.296 , 93.22 , 74.78
22.298 , 93.2 , 74.82
22.3 , 93.22 , 74.82
22.302 , 93.13 , 74.82
22.304 , 93.11 , 74.78
22.306 , 93.06 , 74.78
22.308 , 93.06 , 74.75
22.31 , 93.04 , 74.78
22.311 , 93.04 , 74.75
22.313 , 93.06 , 74.75
22.315 , 93.0 , 74.75
22.317 , 93.0 , 74.75
22.319 , 92.93 , 74.78
22.321 , 92.97 , 74.75
22.322 , 92.93 , 74.71
22.324 , 92.97 , 74.71
22.326 , 92.97 , 74.71
22.328 , 92.9 , 74.71
22.33 , 92.9 , 74.71
22.332 , 92.84 , 74.71
22.334 , 92.84 , 74.71
22.336 , 92.88 , 74.71
22.337 , 92.84 , 74.69
22.339 , 92.81 , 74.71
22.341 , 92.88 , 74.69
22.343 , 92.88 , 74.69
22.345 , 92.77 , 74.66
22.347 , 92.77 , 74.69
22.349 , 92.74 , 74.66
22.351 , 92.81 , 74.66
22.353 , 92.77 , 74.69
22.354 , 92.77 , 74.66
22.356 , 92.68 , 74.66
22.358 , 92.68 , 74.62
22.36 , 92.72 , 74.62
22.362 , 92.68 , 74.59
22.364 , 92.65 , 74.62
22.365 , 92.65 , 74.62
22.367 , 92.61 , 74.55
22.369 , 92.58 , 74.59
22.371 , 92.65 , 74.59
22.373 , 92.61 , 74.59
22.375 , 92.61 , 74.59
22.377 , 92.56 , 74.55
22.379 , 92.56 , 74.55
22.38 , 92.56 , 74.53
22.382 , 92.52 , 74.55
22.384 , 92.49 , 74.59
22.386 , 92.49 , 74.55
22.388 , 92.49 , 74.55
22.39 , 92.49 , 74.53
22.392 , 92.45 , 74.53
22.394 , 92.45 , 74.53
22.396 , 92.49 , 74.5
22.398 , 92.42 , 74.53
22.399 , 92.38 , 74.53
22.401 , 92.38 , 74.5
22.403 , 92.38 , 74.5
22.405 , 92.36 , 74.5
22.407 , 92.38 , 74.53
22.409 , 92.38 , 74.5
22.411 , 92.38 , 74.5
22.413 , 92.36 , 74.46
22.414 , 92.33 , 74.46
22.416 , 92.29 , 74.43
22.418 , 92.29 , 74.43
22.42 , 92.29 , 74.46
22.422 , 92.29 , 74.43
22.423 , 92.29 , 74.39
22.425 , 92.26 , 74.46
22.427 , 92.22 , 74.39
22.429 , 92.22 , 74.43
22.431 , 92.26 , 74.43
22.433 , 92.26 , 74.36
22.435 , 92.22 , 74.43
22.436 , 92.17 , 74.43
22.438 , 92.26 , 74.39
22.44 , 92.2 , 74.43
22.442 , 92.13 , 74.36
22.444 , 92.2 , 74.36
22.446 , 92.17 , 74.39
22.448 , 92.1 , 74.39
22.45 , 92.13 , 74.32
22.452 , 92.17 , 74.36
22.453 , 92.1 , 74.3
22.455 , 92.1 , 74.36
22.457 , 92.1 , 74.32
22.459 , 92.1 , 74.3
22.461 , 92.03 , 74.32
22.463 , 92.06 , 74.32
22.465 , 92.1 , 74.27
22.467 , 92.03 , 74.32
22.469 , 92.03 , 74.27
22.47 , 92.03 , 74.3
22.472 , 91.94 , 74.27
22.474 , 92.03 , 74.3
22.476 , 91.97 , 74.23
22.478 , 91.97 , 74.27
22.48 , 91.97 , 74.23
22.482 , 91.97 , 74.2
22.483 , 91.9 , 74.23
