t, Cuff Pressure, Target Pressure
9.639 , 113.14 , 150
9.639 , 113.14 , 150
9.64 , 113.14 , 150
9.641 , 113.14 , 150
9.642 , 113.14 , 150
9.643 , 113.18 , 150
9.644 , 113.18 , 150
9.645 , 113.18 , 150
9.645 , 113.14 , 150
9.646 , 113.14 , 150
9.647 , 113.12 , 150
9.648 , 113.14 , 150
9.649 , 113.12 , 150
9.65 , 113.14 , 150
9.651 , 113.12 , 150
9.651 , 113.07 , 150
9.652 , 113.12 , 150
9.653 , 113.12 , 150
9.654 , 113.07 , 150
9.655 , 113.05 , 150
9.656 , 113.05 , 150
9.656 , 113.05 , 150
9.657 , 113.07 , 150
9.658 , 113.05 , 150
9.659 , 113.05 , 150
9.66 , 113.05 , 150
9.661 , 113.05 , 150
9.662 , 113.05 , 150
9.662 , 113.05 , 150
9.663 , 113.05 , 150
9.664 , 113.05 , 150
9.665 , 113.05 , 150
9.666 , 113.07 , 150
9.667 , 113.07 , 150
9.667 , 113.07 , 150
9.668 , 113.07 , 150
9.669 , 113.05 , 150
9.67 , 113.05 , 150
9.671 , 113.05 , 150
9.672 , 113.02 , 150
9.673 , 113.05 , 150
9.673 , 113.02 , 150
9.674 , 113.05 , 150
9.675 , 112.98 , 150
9.676 , 112.98 , 150
9.677 , 113.02 , 150
9.678 , 112.98 , 150
9.679 , 112.95 , 150
9.679 , 112.95 , 150
9.68 , 112.98 , 150
9.681 , 112.95 , 150
9.682 , 112.95 , 150
9.683 , 112.95 , 150
9.684 , 112.95 , 150
9.685 , 112.95 , 150
9.686 , 112.98 , 150
9.686 , 112.95 , 150
9.687 , 112.95 , 150
9.688 , 112.95 , 150
9.689 , 112.98 , 150
9.69 , 112.95 , 150
9.691 , 113.02 , 150
9.692 , 112.98 , 150
9.693 , 112.98 , 150
9.693 , 112.95 , 150
9.694 , 112.95 , 150
9.695 , 112.98 , 150
9.696 , 112.91 , 150
9.697 , 112.91 , 150
9.698 , 112.95 , 150
9.699 , 112.95 , 150
9.7 , 112.91 , 150
9.701 , 112.91 , 150
9.701 , 112.91 , 150
9.702 , 112.84 , 150
9.703 , 112.89 , 150
9.704 , 112.91 , 150
9.705 , 112.89 , 150
9.706 , 112.84 , 150
9.706 , 112.89 , 150
9.707 , 112.89 , 150
9.708 , 112.82 , 150
9.709 , 112.89 , 150
9.71 , 112.89 , 150
9.711 , 112.84 , 150
9.712 , 112.84 , 150
9.713 , 112.84 , 150
9.713 , 112.89 , 150
9.714 , 112.89 , 150
9.715 , 112.91 , 150
9.716 , 112.91 , 150
9.717 , 112.84 , 150
9.718 , 112.84 , 150
9.719 , 112.84 , 150
9.719 , 112.84 , 150
9.72 , 112.89 , 150
9.721 , 112.89 , 150
9.722 , 112.82 , 150
9.723 , 112.82 , 150
9.724 , 112.84 , 150
9.725 , 112.82 , 150
9.726 , 112.79 , 150
9.726 , 112.79 , 150
9.727 , 112.79 , 150
9.728 , 112.79 , 150
9.729 , 112.75 , 150
9.73 , 112.79 , 150
9.731 , 112.79 , 150
9.732 , 112.79 , 150
9.732 , 112.79 , 150
9.733 , 112.79 , 150
9.734 , 112.75 , 150
9.735 , 112.79 , 150
9.736 , 112.82 , 150
9.737 , 112.79 , 150
9.737 , 112.82 , 150
9.738 , 112.82 , 150
9.739 , 112.82 , 150
9.74 , 112.79 , 150
9.741 , 112.79 , 150
9.742 , 112.79 , 150
9.743 , 112.82 , 150
9.743 , 112.75 , 150
9.744 , 112.75 , 150
9.745 , 112.79 , 150
9.746 , 112.79 , 150
9.747 , 112.75 , 150
9.748 , 112.73 , 150
9.748 , 112.73 , 150
9.749 , 112.75 , 150
9.75 , 112.68 , 150
9.751 , 112.73 , 150
9.752 , 112.73 , 150
9.753 , 112.68 , 150
9.753 , 112.73 , 150
9.754 , 112.75 , 150
9.755 , 112.68 , 150
9.756 , 112.68 , 150
9.757 , 112.68 , 150
9.758 , 112.73 , 150
9.758 , 112.66 , 150
9.759 , 112.73 , 150
9.76 , 112.73 , 150
9.761 , 112.73 , 150
9.762 , 112.68 , 150
9.763 , 112.73 , 150
9.764 , 112.73 , 150
9.764 , 112.73 , 150
9.765 , 112.75 , 150
9.766 , 112.73 , 150
9.767 , 112.73 , 150
9.768 , 112.68 , 150
9.769 , 112.68 , 150
9.769 , 112.66 , 150
9.77 , 112.68 , 150
9.771 , 112.61 , 150
9.772 , 112.68 , 150
9.773 , 112.61 , 150
9.774 , 112.59 , 150
9.774 , 112.59 , 150
9.775 , 112.61 , 150
9.776 , 112.59 , 150
9.777 , 112.59 , 150
9.778 , 112.59 , 150
9.779 , 112.59 , 150
9.78 , 112.59 , 150
9.781 , 112.59 , 150
9.782 , 112.59 , 150
9.782 , 112.59 , 150
9.783 , 112.66 , 150
9.784 , 112.66 , 150
9.785 , 112.59 , 150
9.786 , 112.66 , 150
9.787 , 112.66 , 150
9.788 , 112.66 , 150
9.788 , 112.61 , 150
9.789 , 112.59 , 150
9.79 , 112.61 , 150
9.791 , 112.59 , 150
9.792 , 112.59 , 150
9.793 , 112.57 , 150
9.794 , 112.57 , 150
9.795 , 112.57 , 150
9.795 , 112.5 , 150
9.796 , 112.52 , 150
9.797 , 112.5 , 150
9.798 , 112.5 , 150
9.799 , 112.5 , 150
9.8 , 112.5 , 150
9.8 , 112.52 , 150
9.801 , 112.57 , 150
9.802 , 112.59 , 150
9.803 , 112.59 , 150
9.804 , 112.61 , 150
9.805 , 112.68 , 150
9.806 , 112.73 , 150
9.806 , 112.75 , 150
9.807 , 112.75 , 150
9.808 , 112.75 , 150
9.809 , 112.79 , 150
9.81 , 112.75 , 150
9.811 , 112.73 , 150
9.811 , 112.73 , 150
9.812 , 112.75 , 150
9.813 , 112.73 , 150
9.814 , 112.68 , 150
9.815 , 112.66 , 150
9.816 , 112.66 , 150
9.816 , 112.68 , 150
9.817 , 112.66 , 150
9.818 , 112.59 , 150
9.819 , 112.59 , 150
9.82 , 112.57 , 150
9.821 , 112.59 , 150
9.822 , 112.57 , 150
9.823 , 112.61 , 150
9.823 , 112.57 , 150
9.824 , 112.61 , 150
9.825 , 112.59 , 150
9.826 , 112.59 , 150
9.827 , 112.61 , 150
9.828 , 112.66 , 150
9.829 , 112.66 , 150
9.829 , 112.68 , 150
9.83 , 112.68 , 150
9.831 , 112.66 , 150
9.832 , 112.66 , 150
9.833 , 112.68 , 150
9.834 , 112.66 , 150
9.834 , 112.68 , 150
9.835 , 112.61 , 150
9.836 , 112.66 , 150
9.837 , 112.61 , 150
9.838 , 112.66 , 150
9.839 , 112.66 , 150
9.839 , 112.59 , 150
9.84 , 112.59 , 150
9.841 , 112.59 , 150
9.842 , 112.66 , 150
9.843 , 112.61 , 150
9.844 , 112.61 , 150
9.845 , 112.59 , 150
9.845 , 112.66 , 150
9.846 , 112.66 , 150
9.847 , 112.61 , 150
9.848 , 112.66 , 150
9.849 , 112.59 , 150
9.85 , 112.66 , 150
9.851 , 112.61 , 150
9.851 , 112.66 , 150
9.852 , 112.66 , 150
9.853 , 112.68 , 150
9.854 , 112.68 , 150
9.855 , 112.68 , 150
9.856 , 112.73 , 150
9.856 , 112.68 , 150
9.857 , 112.68 , 150
9.858 , 112.73 , 150
9.859 , 112.68 , 150
9.86 , 112.66 , 150
9.861 , 112.66 , 150
9.862 , 112.66 , 150
9.862 , 112.66 , 150
9.863 , 112.66 , 150
9.864 , 112.73 , 150
9.865 , 112.84 , 150
9.866 , 112.89 , 150
9.867 , 112.91 , 150
9.868 , 112.98 , 150
9.868 , 113.12 , 150
9.869 , 113.28 , 150
9.87 , 113.44 , 150
9.871 , 113.53 , 150
9.872 , 113.64 , 150
9.873 , 113.6 , 150
9.873 , 113.6 , 150
9.874 , 113.6 , 150
9.875 , 113.6 , 150
9.876 , 113.6 , 150
9.877 , 113.57 , 150
9.878 , 113.57 , 150
9.879 , 113.5 , 150
9.88 , 113.48 , 150
9.88 , 113.41 , 150
9.881 , 113.37 , 150
9.882 , 113.44 , 150
9.883 , 113.41 , 150
9.884 , 113.34 , 150
9.885 , 113.41 , 150
9.886 , 113.41 , 150
9.886 , 113.5 , 150
9.887 , 113.48 , 150
9.888 , 113.5 , 150
9.889 , 113.53 , 150
9.89 , 113.64 , 150
9.891 , 113.66 , 150
9.892 , 113.73 , 150
9.892 , 113.73 , 150
9.893 , 113.76 , 150
9.894 , 113.82 , 150
9.895 , 113.82 , 150
9.896 , 113.96 , 150
9.897 , 114.03 , 150
9.898 , 114.1 , 150
9.899 , 114.19 , 150
9.899 , 114.19 , 150
9.9 , 114.28 , 150
9.901 , 114.28 , 150
9.902 , 114.35 , 150
9.903 , 114.4 , 150
9.904 , 114.42 , 150
9.904 , 114.47 , 150
9.905 , 114.42 , 150
9.906 , 114.51 , 150
9.907 , 114.47 , 150
9.908 , 114.51 , 150
9.909 , 114.51 , 150
9.909 , 114.56 , 150
9.91 , 114.51 , 150
9.911 , 114.49 , 150
9.912 , 114.56 , 150
9.913 , 114.51 , 150
9.914 , 114.56 , 150
9.915 , 114.58 , 150
9.915 , 114.63 , 150
9.916 , 114.65 , 150
9.917 , 114.65 , 150
9.918 , 114.63 , 150
9.919 , 114.74 , 150
9.92 , 114.76 , 150
9.921 , 114.81 , 150
9.922 , 114.81 , 150
9.922 , 114.9 , 150
9.923 , 114.9 , 150
9.924 , 114.9 , 150
9.925 , 114.95 , 150
9.926 , 114.97 , 150
9.927 , 114.99 , 150
9.928 , 114.99 , 150
9.928 , 114.99 , 150
9.929 , 115.04 , 150
9.93 , 115.06 , 150
9.931 , 115.06 , 150
9.932 , 115.11 , 150
9.933 , 115.11 , 150
9.934 , 115.13 , 150
9.934 , 115.18 , 150
9.935 , 115.13 , 150
9.936 , 115.18 , 150
9.937 , 115.22 , 150
9.938 , 115.22 , 150
9.939 , 115.22 , 150
9.939 , 115.22 , 150
9.94 , 115.29 , 150
9.941 , 115.29 , 150
9.942 , 115.22 , 150
9.943 , 115.13 , 150
9.944 , 114.81 , 150
9.945 , 114.56 , 150
9.945 , 114.4 , 150
9.946 , 114.24 , 150
9.947 , 114.1 , 150
9.948 , 113.98 , 150
9.949 , 113.94 , 150
9.95 , 113.8 , 150
9.951 , 113.76 , 150
9.951 , 113.71 , 150
9.952 , 113.73 , 150
9.953 , 113.73 , 150
9.954 , 113.8 , 150
9.955 , 113.87 , 150
9.956 , 113.96 , 150
9.957 , 114.05 , 150
9.957 , 114.12 , 150
9.958 , 114.28 , 150
9.959 , 114.35 , 150
9.96 , 114.42 , 150
9.961 , 114.47 , 150
9.962 , 114.49 , 150
9.963 , 114.51 , 150
9.963 , 114.56 , 150
9.964 , 114.51 , 150
9.965 , 114.51 , 150
9.966 , 114.51 , 150
9.967 , 114.47 , 150
9.968 , 114.42 , 150
9.968 , 114.35 , 150
9.969 , 114.33 , 150
9.97 , 114.26 , 150
9.971 , 114.26 , 150
9.972 , 114.19 , 150
9.973 , 114.24 , 150
9.974 , 114.19 , 150
9.974 , 114.19 , 150
9.975 , 114.19 , 150
9.976 , 114.24 , 150
9.977 , 114.26 , 150
9.978 , 114.28 , 150
9.979 , 114.26 , 150
9.98 , 114.33 , 150
9.981 , 114.28 , 150
9.981 , 114.33 , 150
9.982 , 114.33 , 150
9.983 , 114.35 , 150
9.984 , 114.35 , 150
9.985 , 114.33 , 150
9.986 , 114.35 , 150
9.987 , 114.33 , 150
9.987 , 114.33 , 150
9.988 , 114.28 , 150
9.989 , 114.33 , 150
9.99 , 114.28 , 150
9.991 , 114.26 , 150
9.992 , 114.26 , 150
9.993 , 114.26 , 150
9.993 , 114.24 , 150
9.994 , 114.26 , 150
9.995 , 114.26 , 150
9.996 , 114.26 , 150
9.997 , 114.28 , 150
9.998 , 114.28 , 150
9.999 , 114.28 , 150
9.999 , 114.28 , 150
10.0 , 114.28 , 150
10.001 , 114.33 , 150
10.002 , 114.28 , 150
10.003 , 114.28 , 150
10.004 , 114.28 , 150
10.005 , 114.33 , 150
10.005 , 114.28 , 150
10.006 , 114.28 , 150
10.007 , 114.28 , 150
10.008 , 114.33 , 150
10.009 , 114.33 , 150
10.01 , 114.33 , 150
10.01 , 114.28 , 150
10.011 , 114.28 , 150
10.012 , 114.28 , 150
10.013 , 114.28 , 150
10.014 , 114.26 , 150
10.014 , 114.28 , 150
10.015 , 114.26 , 150
10.016 , 114.26 , 150
10.017 , 114.26 , 150
10.018 , 114.28 , 150
10.019 , 114.26 , 150
10.019 , 114.26 , 150
10.02 , 114.28 , 150
10.021 , 114.28 , 150
10.022 , 114.28 , 150
10.023 , 114.28 , 150
10.024 , 114.26 , 150
10.024 , 114.28 , 150
10.025 , 114.33 , 150
10.026 , 114.28 , 150
10.027 , 114.28 , 150
10.028 , 114.28 , 150
10.029 , 114.26 , 150
10.029 , 114.28 , 150
10.03 , 114.26 , 150
10.031 , 114.28 , 150
10.032 , 114.26 , 150
10.033 , 114.26 , 150
10.034 , 114.24 , 150
10.034 , 114.26 , 150
10.035 , 114.28 , 150
10.036 , 114.26 , 150
10.037 , 114.26 , 150
10.038 , 114.26 , 150
10.038 , 114.24 , 150
10.039 , 114.26 , 150
10.04 , 114.26 , 150
10.041 , 114.28 , 150
10.042 , 114.26 , 150
10.043 , 114.28 , 150
10.044 , 114.26 , 150
10.044 , 114.26 , 150
10.045 , 114.26 , 150
10.046 , 114.28 , 150
10.047 , 114.26 , 150
10.048 , 114.28 , 150
10.048 , 114.28 , 150
10.049 , 114.26 , 150
10.05 , 114.28 , 150
10.051 , 114.26 , 150
10.052 , 114.26 , 150
10.053 , 114.26 , 150
10.053 , 114.26 , 150
10.054 , 114.24 , 150
10.055 , 114.24 , 150
10.056 , 114.26 , 150
10.057 , 114.26 , 150
10.058 , 114.33 , 150
10.058 , 114.26 , 150
10.059 , 114.26 , 150
10.06 , 114.26 , 150
10.061 , 114.26 , 150
10.062 , 114.26 , 150
10.062 , 114.26 , 150
10.063 , 114.28 , 150
10.064 , 114.28 , 150
10.065 , 114.26 , 150
10.066 , 114.28 , 150
10.067 , 114.26 , 150
10.067 , 114.28 , 150
10.068 , 114.26 , 150
10.069 , 114.28 , 150
10.07 , 114.28 , 150
10.071 , 114.28 , 150
10.072 , 114.26 , 150
10.072 , 114.26 , 150
10.073 , 114.28 , 150
10.074 , 114.24 , 150
10.075 , 114.24 , 150
10.076 , 114.26 , 150
10.077 , 114.24 , 150
10.078 , 114.26 , 150
10.078 , 114.26 , 150
10.079 , 114.24 , 150
10.08 , 114.24 , 150
10.081 , 114.24 , 150
10.082 , 114.24 , 150
10.083 , 114.26 , 150
10.083 , 114.26 , 150
10.084 , 114.24 , 150
10.085 , 114.19 , 150
10.086 , 114.12 , 150
10.087 , 114.12 , 150
10.087 , 114.12 , 150
10.088 , 114.12 , 150
10.089 , 114.05 , 150
10.09 , 114.1 , 150
10.091 , 114.1 , 150
10.092 , 114.03 , 150
10.092 , 114.03 , 150
10.093 , 114.03 , 150
10.094 , 113.98 , 150
10.095 , 114.03 , 150
10.096 , 113.98 , 150
10.097 , 114.03 , 150
10.098 , 114.03 , 150
10.098 , 114.05 , 150
10.099 , 114.1 , 150
10.1 , 114.12 , 150
10.101 , 114.12 , 150
10.102 , 114.1 , 150
10.103 , 114.1 , 150
10.103 , 114.1 , 150
10.104 , 114.12 , 150
10.105 , 114.05 , 150
10.106 , 114.12 , 150
10.107 , 114.1 , 150
10.108 , 114.05 , 150
10.108 , 114.1 , 150
10.109 , 114.1 , 150
10.11 , 114.05 , 150
10.111 , 114.03 , 150
10.112 , 114.03 , 150
10.113 , 114.03 , 150
10.113 , 114.03 , 150
10.114 , 113.98 , 150
10.115 , 113.98 , 150
10.116 , 114.03 , 150
10.117 , 114.03 , 150
10.118 , 113.98 , 150
10.118 , 113.98 , 150
10.119 , 113.98 , 150
10.12 , 113.98 , 150
10.121 , 114.03 , 150
10.122 , 113.98 , 150
10.123 , 113.98 , 150
10.123 , 114.03 , 150
10.124 , 114.03 , 150
10.125 , 113.98 , 150
10.126 , 113.98 , 150
10.127 , 113.98 , 150
10.127 , 113.98 , 150
10.128 , 113.98 , 150
10.129 , 113.96 , 150
10.13 , 113.96 , 150
10.131 , 113.96 , 150
10.132 , 113.96 , 150
10.133 , 113.96 , 150
10.133 , 113.96 , 150
10.134 , 113.96 , 150
10.135 , 113.98 , 150
10.136 , 113.94 , 150
10.137 , 113.94 , 150
10.138 , 113.94 , 150
10.138 , 113.94 , 150
10.139 , 113.89 , 150
10.14 , 113.87 , 150
10.141 , 113.87 , 150
10.142 , 113.82 , 150
10.143 , 113.87 , 150
10.143 , 113.82 , 150
10.144 , 113.82 , 150
10.145 , 113.82 , 150
10.146 , 113.8 , 150
10.147 , 113.8 , 150
10.148 , 113.82 , 150
10.148 , 113.87 , 150
10.149 , 113.82 , 150
10.15 , 113.87 , 150
10.151 , 113.87 , 150
10.152 , 113.82 , 150
10.153 , 113.82 , 150
10.153 , 113.87 , 150
10.154 , 113.82 , 150
10.155 , 113.87 , 150
10.156 , 113.8 , 150
10.157 , 113.8 , 150
10.158 , 113.8 , 150
10.158 , 113.8 , 150
10.159 , 113.73 , 150
10.16 , 113.8 , 150
10.161 , 113.76 , 150
10.162 , 113.71 , 150
10.163 , 113.71 , 150
10.163 , 113.73 , 150
10.164 , 113.73 , 150
10.165 , 113.73 , 150
10.166 , 113.73 , 150
10.167 , 113.73 , 150
10.168 , 113.76 , 150
10.168 , 113.73 , 150
10.169 , 113.73 , 150
10.17 , 113.73 , 150
10.171 , 113.73 , 150
10.172 , 113.73 , 150
10.172 , 113.71 , 150
10.173 , 113.71 , 150
10.174 , 113.73 , 150
10.175 , 113.71 , 150
10.176 , 113.71 , 150
10.177 , 113.66 , 150
10.177 , 113.64 , 150
10.178 , 113.64 , 150
10.179 , 113.6 , 150
10.18 , 113.6 , 150
10.181 , 113.64 , 150
10.182 , 113.6 , 150
10.183 , 113.64 , 150
10.183 , 113.71 , 150
10.184 , 113.64 , 150
10.185 , 113.6 , 150
10.186 , 113.6 , 150
10.187 , 113.64 , 150
10.188 , 113.64 , 150
10.189 , 113.64 , 150
10.19 , 113.64 , 150
10.19 , 113.64 , 150
10.191 , 113.64 , 150
10.192 , 113.66 , 150
10.193 , 113.64 , 150
10.194 , 113.64 , 150
10.195 , 113.71 , 150
10.196 , 113.64 , 150
10.196 , 113.64 , 150
10.197 , 113.66 , 150
10.198 , 113.64 , 150
10.199 , 113.64 , 150
10.2 , 113.64 , 150
10.201 , 113.6 , 150
10.201 , 113.6 , 150
10.202 , 113.6 , 150
10.203 , 113.64 , 150
10.204 , 113.6 , 150
10.205 , 113.64 , 150
10.206 , 113.6 , 150
10.207 , 113.57 , 150
10.207 , 113.6 , 150
10.208 , 113.57 , 150
10.209 , 113.57 , 150
10.21 , 113.57 , 150
10.211 , 113.53 , 150
10.212 , 113.57 , 150
10.213 , 113.57 , 150
10.213 , 113.53 , 150
10.214 , 113.53 , 150
10.215 , 113.53 , 150
10.216 , 113.53 , 150
10.217 , 113.57 , 150
10.218 , 113.5 , 150
10.218 , 113.53 , 150
10.219 , 113.5 , 150
10.22 , 113.53 , 150
10.221 , 113.53 , 150
10.222 , 113.5 , 150
10.223 , 113.5 , 150
10.223 , 113.5 , 150
10.224 , 113.5 , 150
10.225 , 113.5 , 150
10.226 , 113.5 , 150
10.227 , 113.53 , 150
10.227 , 113.53 , 150
10.228 , 113.53 , 150
10.229 , 113.6 , 150
10.23 , 113.57 , 150
10.231 , 113.53 , 150
10.232 , 113.57 , 150
10.233 , 113.57 , 150
10.233 , 113.48 , 150
10.234 , 113.5 , 150
10.235 , 113.53 , 150
10.236 , 113.5 , 150
10.237 , 113.48 , 150
10.238 , 113.48 , 150
10.238 , 113.48 , 150
10.239 , 113.44 , 150
10.24 , 113.44 , 150
10.241 , 113.44 , 150
10.242 , 113.44 , 150
10.242 , 113.44 , 150
10.243 , 113.44 , 150
10.244 , 113.48 , 150
10.245 , 113.44 , 150
10.246 , 113.44 , 150
10.246 , 113.44 , 150
10.247 , 113.41 , 150
10.248 , 113.44 , 150
10.249 , 113.44 , 150
10.25 , 113.48 , 150
10.251 , 113.5 , 150
10.251 , 113.48 , 150
10.252 , 113.41 , 150
10.253 , 113.48 , 150
10.254 , 113.41 , 150
10.255 , 113.44 , 150
10.255 , 113.44 , 150
10.256 , 113.44 , 150
10.257 , 113.41 , 150
10.258 , 113.41 , 150
10.259 , 113.37 , 150
10.259 , 113.37 , 150
10.26 , 113.37 , 150
10.261 , 113.37 , 150
10.262 , 113.37 , 150
10.263 , 113.37 , 150
10.264 , 113.34 , 150
10.264 , 113.37 , 150
10.265 , 113.37 , 150
10.266 , 113.37 , 150
10.267 , 113.34 , 150
10.268 , 113.34 , 150
10.269 , 113.34 , 150
10.269 , 113.34 , 150
10.27 , 113.37 , 150
10.271 , 113.37 , 150
10.272 , 113.34 , 150
10.273 , 113.34 , 150
10.274 , 113.41 , 150
10.274 , 113.37 , 150
10.275 , 113.37 , 150
10.276 , 113.37 , 150
10.277 , 113.37 , 150
10.278 , 113.37 , 150
10.278 , 113.34 , 150
10.279 , 113.34 , 150
10.28 , 113.34 , 150
10.281 , 113.34 , 150
10.282 , 113.34 , 150
10.283 , 113.3 , 150
10.284 , 113.34 , 150
10.284 , 113.28 , 150
10.285 , 113.28 , 150
10.286 , 113.3 , 150
10.287 , 113.28 , 150
10.288 , 113.28 , 150
10.289 , 113.28 , 150
10.29 , 113.28 , 150
10.29 , 113.25 , 150
10.291 , 113.28 , 150
10.292 , 113.25 , 150
10.293 , 113.25 , 150
10.294 , 113.28 , 150
10.295 , 113.28 , 150
10.296 , 113.28 , 150
10.296 , 113.21 , 150
10.297 , 113.28 , 150
10.298 , 113.3 , 150
10.299 , 113.28 , 150
10.3 , 113.28 , 150
10.301 , 113.28 , 150
10.302 , 113.28 , 150
10.302 , 113.28 , 150
10.303 , 113.3 , 150
10.304 , 113.25 , 150
10.305 , 113.25 , 150
10.306 , 113.28 , 150
10.307 , 113.28 , 150
10.307 , 113.25 , 150
10.308 , 113.21 , 150
10.309 , 113.21 , 150
10.31 , 113.18 , 150
10.311 , 113.18 , 150
10.311 , 113.21 , 150
10.312 , 113.18 , 150
10.313 , 113.14 , 150
10.314 , 113.14 , 150
10.315 , 113.18 , 150
10.316 , 113.21 , 150
10.316 , 113.18 , 150
10.317 , 113.21 , 150
10.318 , 113.18 , 150
10.319 , 113.18 , 150
10.32 , 113.21 , 150
10.321 , 113.18 , 150
10.321 , 113.18 , 150
10.322 , 113.18 , 150
10.323 , 113.21 , 150
10.324 , 113.21 , 150
10.325 , 113.18 , 150
10.326 , 113.14 , 150
10.326 , 113.18 , 150
10.327 , 113.18 , 150
10.328 , 113.14 , 150
10.329 , 113.14 , 150
10.33 , 113.14 , 150
10.331 , 113.18 , 150
10.331 , 113.14 , 150
10.332 , 113.14 , 150
10.333 , 113.12 , 150
10.334 , 113.14 , 150
10.335 , 113.12 , 150
10.335 , 113.14 , 150
10.336 , 113.12 , 150
10.337 , 113.12 , 150
10.338 , 113.05 , 150
10.339 , 113.12 , 150
10.339 , 113.07 , 150
10.34 , 113.12 , 150
10.341 , 113.07 , 150
10.342 , 113.12 , 150
10.343 , 113.07 , 150
10.344 , 113.07 , 150
10.345 , 113.12 , 150
10.345 , 113.14 , 150
10.346 , 113.12 , 150
10.347 , 113.14 , 150
10.348 , 113.14 , 150
10.349 , 113.12 , 150
10.349 , 113.12 , 150
10.35 , 113.12 , 150
10.351 , 113.07 , 150
10.352 , 113.05 , 150
10.353 , 113.07 , 150
10.354 , 113.07 , 150
10.354 , 113.05 , 150
10.355 , 113.05 , 150
10.356 , 113.05 , 150
10.357 , 113.02 , 150
10.358 , 113.02 , 150
10.359 , 113.05 , 150
10.359 , 113.02 , 150
10.36 , 113.05 , 150
10.361 , 112.98 , 150
10.362 , 113.02 , 150
10.363 , 113.02 , 150
10.364 , 113.02 , 150
10.364 , 113.02 , 150
10.365 , 113.02 , 150
10.366 , 112.98 , 150
10.367 , 113.02 , 150
10.368 , 113.02 , 150
10.369 , 113.02 , 150
10.369 , 113.05 , 150
10.37 , 113.05 , 150
10.371 , 113.05 , 150
10.372 , 112.98 , 150
10.373 , 113.02 , 150
10.374 , 113.02 , 150
10.374 , 113.02 , 150
10.375 , 113.02 , 150
10.376 , 112.98 , 150
10.377 , 113.02 , 150
10.378 , 112.98 , 150
10.379 , 112.98 , 150
10.379 , 112.98 , 150
10.38 , 112.95 , 150
10.381 , 112.91 , 150
10.382 , 112.95 , 150
10.383 , 112.95 , 150
10.384 , 112.95 , 150
10.385 , 112.95 , 150
10.385 , 112.91 , 150
10.386 , 112.95 , 150
10.387 , 112.95 , 150
10.388 , 112.95 , 150
10.389 , 112.95 , 150
10.39 , 112.95 , 150
10.391 , 113.02 , 150
10.391 , 112.98 , 150
10.392 , 113.02 , 150
10.393 , 113.02 , 150
10.394 , 112.98 , 150
10.395 , 113.02 , 150
10.396 , 112.98 , 150
10.397 , 112.95 , 150
10.397 , 112.98 , 150
10.398 , 112.95 , 150
10.399 , 112.95 , 150
10.4 , 112.95 , 150
10.401 , 112.98 , 150
10.402 , 112.95 , 150
10.402 , 112.91 , 150
10.403 , 112.91 , 150
10.404 , 112.91 , 150
10.405 , 112.91 , 150
10.406 , 112.91 , 150
10.406 , 112.89 , 150
10.407 , 112.91 , 150
10.408 , 112.84 , 150
10.409 , 112.91 , 150
10.41 , 112.89 , 150
10.411 , 112.89 , 150
10.412 , 112.89 , 150
10.412 , 112.89 , 150
10.413 , 112.89 , 150
10.414 , 112.89 , 150
10.415 , 112.84 , 150
10.416 , 112.91 , 150
10.417 , 112.91 , 150
10.418 , 112.89 , 150
10.426 , 112.84 , 150
10.427 , 112.84 , 150
10.428 , 112.84 , 150
10.429 , 112.82 , 150
10.43 , 112.84 , 150
10.431 , 112.82 , 150
10.431 , 112.82 , 150
10.432 , 112.79 , 150
10.433 , 112.82 , 150
10.434 , 112.82 , 150
10.435 , 112.79 , 150
10.436 , 112.79 , 150
10.437 , 112.82 , 150
10.437 , 112.79 , 150
10.438 , 112.82 , 150
10.439 , 112.84 , 150
10.44 , 112.82 , 150
10.441 , 112.79 , 150
10.442 , 112.82 , 150
10.443 , 112.82 , 150
10.443 , 112.82 , 150
10.444 , 112.82 , 150
10.445 , 112.84 , 150
10.446 , 112.79 , 150
10.447 , 112.75 , 150
10.448 , 112.79 , 150
10.448 , 112.79 , 150
10.449 , 112.75 , 150
10.45 , 112.75 , 150
10.451 , 112.75 , 150
10.452 , 112.73 , 150
10.453 , 112.73 , 150
10.453 , 112.73 , 150
10.454 , 112.75 , 150
10.455 , 112.73 , 150
10.456 , 112.68 , 150
10.457 , 112.73 , 150
10.457 , 112.73 , 150
10.458 , 112.68 , 150
10.459 , 112.73 , 150
10.46 , 112.73 , 150
10.461 , 112.73 , 150
10.462 , 112.68 , 150
10.462 , 112.73 , 150
10.463 , 112.79 , 150
10.464 , 112.75 , 150
10.465 , 112.73 , 150
10.466 , 112.73 , 150
10.466 , 112.75 , 150
10.467 , 112.73 , 150
10.468 , 112.73 , 150
10.469 , 112.73 , 150
10.47 , 112.73 , 150
10.471 , 112.68 , 150
10.471 , 112.68 , 150
10.472 , 112.68 , 150
10.473 , 112.61 , 150
10.474 , 112.68 , 150
10.475 , 112.68 , 150
10.476 , 112.61 , 150
10.476 , 112.61 , 150
10.477 , 112.59 , 150
10.478 , 112.61 , 150
10.479 , 112.59 , 150
10.48 , 112.59 , 150
10.481 , 112.59 , 150
10.482 , 112.61 , 150
10.482 , 112.59 , 150
10.483 , 112.61 , 150
10.484 , 112.61 , 150
10.485 , 112.59 , 150
10.486 , 112.61 , 150
10.486 , 112.68 , 150
10.487 , 112.61 , 150
