t, Cuff Pressure, Target Pressure
14.054 , 148.36 , 150
14.055 , 148.34 , 150
14.056 , 148.34 , 150
14.056 , 148.34 , 150
14.057 , 148.36 , 150
14.058 , 148.34 , 150
14.059 , 148.36 , 150
14.06 , 148.36 , 150
14.061 , 148.34 , 150
14.062 , 148.34 , 150
14.062 , 148.29 , 150
14.063 , 148.36 , 150
14.064 , 148.29 , 150
14.065 , 148.34 , 150
14.066 , 148.29 , 150
14.067 , 148.34 , 150
14.068 , 148.34 , 150
14.068 , 148.34 , 150
14.069 , 148.34 , 150
14.07 , 148.34 , 150
14.071 , 148.34 , 150
14.072 , 148.36 , 150
14.073 , 148.34 , 150
14.074 , 148.34 , 150
14.075 , 148.34 , 150
14.075 , 148.34 , 150
14.076 , 148.34 , 150
14.077 , 148.29 , 150
14.078 , 148.29 , 150
14.079 , 148.29 , 150
14.08 , 148.29 , 150
14.081 , 148.34 , 150
14.082 , 148.29 , 150
14.082 , 148.34 , 150
14.083 , 148.34 , 150
14.084 , 148.29 , 150
14.085 , 148.29 , 150
14.086 , 148.34 , 150
14.087 , 148.34 , 150
14.088 , 148.34 , 150
14.088 , 148.34 , 150
14.089 , 148.29 , 150
14.09 , 148.34 , 150
14.091 , 148.34 , 150
14.092 , 148.29 , 150
14.093 , 148.34 , 150
14.094 , 148.34 , 150
14.095 , 148.29 , 150
14.095 , 148.29 , 150
14.096 , 148.36 , 150
14.097 , 148.34 , 150
14.098 , 148.34 , 150
14.099 , 148.34 , 150
14.1 , 148.34 , 150
14.101 , 148.29 , 150
14.101 , 148.34 , 150
14.102 , 148.34 , 150
14.103 , 148.36 , 150
14.104 , 148.29 , 150
14.105 , 148.29 , 150
14.106 , 148.34 , 150
14.107 , 148.29 , 150
14.107 , 148.34 , 150
14.108 , 148.34 , 150
14.109 , 148.29 , 150
14.118 , 148.29 , 150
14.119 , 148.29 , 150
14.12 , 148.29 , 150
14.121 , 148.29 , 150
14.121 , 148.34 , 150
14.122 , 148.34 , 150
14.123 , 148.29 , 150
14.124 , 148.34 , 150
14.125 , 148.29 , 150
14.126 , 148.34 , 150
14.127 , 148.34 , 150
14.127 , 148.34 , 150
14.128 , 148.34 , 150
14.129 , 148.29 , 150
14.13 , 148.34 , 150
14.131 , 148.34 , 150
14.132 , 148.29 , 150
14.133 , 148.34 , 150
14.133 , 148.34 , 150
14.134 , 148.34 , 150
14.135 , 148.29 , 150
14.136 , 148.29 , 150
14.137 , 148.29 , 150
14.138 , 148.29 , 150
14.139 , 148.29 , 150
14.14 , 148.29 , 150
14.14 , 148.34 , 150
14.141 , 148.29 , 150
14.142 , 148.29 , 150
14.143 , 148.29 , 150
14.144 , 148.34 , 150
14.145 , 148.29 , 150
14.146 , 148.29 , 150
14.146 , 148.29 , 150
14.147 , 148.29 , 150
14.148 , 148.34 , 150
14.149 , 148.29 , 150
14.15 , 148.29 , 150
14.151 , 148.29 , 150
14.152 , 148.29 , 150
14.153 , 148.29 , 150
14.153 , 148.34 , 150
14.154 , 148.34 , 150
14.155 , 148.29 , 150
14.156 , 148.29 , 150
14.157 , 148.29 , 150
14.158 , 148.29 , 150
14.159 , 148.29 , 150
14.16 , 148.34 , 150
14.16 , 148.29 , 150
14.161 , 148.29 , 150
14.162 , 148.29 , 150
14.163 , 148.34 , 150
14.164 , 148.34 , 150
14.165 , 148.29 , 150
14.166 , 148.29 , 150
14.167 , 148.29 , 150
14.167 , 148.29 , 150
14.168 , 148.29 , 150
14.169 , 148.29 , 150
14.17 , 148.29 , 150
14.171 , 148.29 , 150
14.172 , 148.29 , 150
14.173 , 148.29 , 150
14.174 , 148.27 , 150
14.174 , 148.29 , 150
14.175 , 148.36 , 150
14.176 , 148.36 , 150
14.177 , 148.29 , 150
14.178 , 148.34 , 150
14.179 , 148.34 , 150
14.18 , 148.34 , 150
14.18 , 148.34 , 150
14.181 , 148.34 , 150
14.182 , 148.34 , 150
14.183 , 148.34 , 150
14.184 , 148.36 , 150
14.185 , 148.34 , 150
14.186 , 148.34 , 150
14.186 , 148.34 , 150
14.187 , 148.34 , 150
14.188 , 148.34 , 150
14.189 , 148.34 , 150
14.19 , 148.34 , 150
14.191 , 148.36 , 150
14.192 , 148.29 , 150
14.192 , 148.34 , 150
14.193 , 148.34 , 150
14.194 , 148.34 , 150
14.195 , 148.34 , 150
14.196 , 148.34 , 150
14.197 , 148.34 , 150
14.198 , 148.36 , 150
14.199 , 148.36 , 150
14.199 , 148.34 , 150
14.2 , 148.36 , 150
14.201 , 148.36 , 150
14.202 , 148.29 , 150
14.203 , 148.34 , 150
14.204 , 148.34 , 150
14.205 , 148.29 , 150
14.205 , 148.36 , 150
14.206 , 148.34 , 150
14.207 , 148.34 , 150
14.208 , 148.34 , 150
14.209 , 148.34 , 150
14.21 , 148.34 , 150
14.21 , 148.34 , 150
14.211 , 148.34 , 150
14.212 , 148.34 , 150
14.213 , 148.34 , 150
14.214 , 148.34 , 150
14.215 , 148.29 , 150
14.216 , 148.29 , 150
14.216 , 148.34 , 150
14.217 , 148.34 , 150
14.218 , 148.34 , 150
14.219 , 148.29 , 150
14.22 , 148.29 , 150
14.221 , 148.34 , 150
14.222 , 148.29 , 150
14.223 , 148.34 , 150
14.223 , 148.34 , 150
14.224 , 148.34 , 150
14.225 , 148.29 , 150
14.226 , 148.29 , 150
14.227 , 148.29 , 150
14.228 , 148.34 , 150
14.229 , 148.36 , 150
14.229 , 148.34 , 150
14.23 , 148.29 , 150
14.231 , 148.34 , 150
14.232 , 148.34 , 150
14.233 , 148.34 , 150
14.234 , 148.34 , 150
14.235 , 148.34 , 150
14.236 , 148.34 , 150
14.236 , 148.29 , 150
14.237 , 148.34 , 150
14.238 , 148.29 , 150
14.239 , 148.34 , 150
14.24 , 148.34 , 150
14.241 , 148.34 , 150
14.242 , 148.29 , 150
14.242 , 148.29 , 150
14.243 , 148.34 , 150
14.244 , 148.36 , 150
14.245 , 148.29 , 150
14.246 , 148.34 , 150
14.247 , 148.29 , 150
14.248 , 148.29 , 150
14.248 , 148.29 , 150
14.249 , 148.29 , 150
14.25 , 148.29 , 150
14.251 , 148.29 , 150
14.252 , 148.34 , 150
14.253 , 148.29 , 150
14.254 , 148.29 , 150
14.255 , 148.34 , 150
14.255 , 148.29 , 150
14.256 , 148.29 , 150
14.257 , 148.27 , 150
14.258 , 148.29 , 150
14.259 , 148.34 , 150
14.26 , 148.34 , 150
14.261 , 148.34 , 150
14.261 , 148.29 , 150
14.262 , 148.29 , 150
14.263 , 148.29 , 150
14.264 , 148.29 , 150
14.265 , 148.29 , 150
14.266 , 148.34 , 150
14.267 , 148.34 , 150
14.268 , 148.29 , 150
14.268 , 148.29 , 150
14.269 , 148.29 , 150
14.27 , 148.29 , 150
14.271 , 148.34 , 150
14.272 , 148.29 , 150
14.273 , 148.29 , 150
14.274 , 148.27 , 150
14.275 , 148.29 , 150
14.275 , 148.29 , 150
14.276 , 148.27 , 150
14.277 , 148.29 , 150
14.278 , 148.29 , 150
14.279 , 148.34 , 150
14.28 , 148.29 , 150
14.281 , 148.29 , 150
14.282 , 148.27 , 150
14.282 , 148.29 , 150
14.283 , 148.29 , 150
14.284 , 148.27 , 150
14.285 , 148.29 , 150
14.286 , 148.29 , 150
14.287 , 148.29 , 150
14.288 , 148.34 , 150
14.288 , 148.34 , 150
14.289 , 148.27 , 150
14.29 , 148.29 , 150
14.291 , 148.27 , 150
14.292 , 148.34 , 150
14.293 , 148.34 , 150
14.294 , 148.29 , 150
14.295 , 148.29 , 150
14.295 , 148.29 , 150
14.296 , 148.34 , 150
14.297 , 148.29 , 150
14.298 , 148.29 , 150
14.299 , 148.29 , 150
14.3 , 148.29 , 150
14.301 , 148.27 , 150
14.301 , 148.27 , 150
14.302 , 148.29 , 150
14.303 , 148.34 , 150
14.304 , 148.27 , 150
14.305 , 148.29 , 150
14.306 , 148.29 , 150
14.307 , 148.29 , 150
14.307 , 148.29 , 150
14.308 , 148.29 , 150
14.309 , 148.34 , 150
14.31 , 148.29 , 150
14.311 , 148.29 , 150
14.312 , 148.34 , 150
14.313 , 148.29 , 150
14.313 , 148.27 , 150
14.314 , 148.27 , 150
14.315 , 148.29 , 150
14.316 , 148.29 , 150
14.317 , 148.27 , 150
14.318 , 148.29 , 150
14.319 , 148.29 , 150
14.319 , 148.29 , 150
14.32 , 148.29 , 150
14.321 , 148.29 , 150
14.322 , 148.29 , 150
14.323 , 148.29 , 150
14.324 , 148.27 , 150
14.325 , 148.29 , 150
14.325 , 148.29 , 150
14.326 , 148.29 , 150
14.327 , 148.27 , 150
14.328 , 148.27 , 150
14.329 , 148.29 , 150
14.33 , 148.29 , 150
14.331 , 148.29 , 150
14.331 , 148.29 , 150
14.332 , 148.27 , 150
14.333 , 148.29 , 150
14.334 , 148.27 , 150
14.335 , 148.29 , 150
14.336 , 148.27 , 150
14.337 , 148.29 , 150
14.337 , 148.34 , 150
14.338 , 148.29 , 150
14.339 , 148.29 , 150
14.34 , 148.29 , 150
14.341 , 148.29 , 150
14.342 , 148.27 , 150
14.343 , 148.29 , 150
14.343 , 148.29 , 150
14.344 , 148.29 , 150
14.345 , 148.29 , 150
14.346 , 148.29 , 150
14.347 , 148.29 , 150
14.348 , 148.29 , 150
14.349 , 148.27 , 150
14.35 , 148.29 , 150
14.35 , 148.29 , 150
14.351 , 148.27 , 150
14.352 , 148.27 , 150
14.353 , 148.27 , 150
14.354 , 148.27 , 150
14.355 , 148.29 , 150
14.356 , 148.29 , 150
14.356 , 148.27 , 150
14.357 , 148.27 , 150
14.358 , 148.27 , 150
14.359 , 148.27 , 150
14.36 , 148.29 , 150
14.361 , 148.29 , 150
14.362 , 148.29 , 150
14.362 , 148.29 , 150
14.363 , 148.27 , 150
14.364 , 148.27 , 150
14.365 , 148.27 , 150
14.366 , 148.27 , 150
14.367 , 148.29 , 150
14.367 , 148.29 , 150
14.368 , 148.27 , 150
14.369 , 148.29 , 150
14.37 , 148.34 , 150
14.371 , 148.29 , 150
14.372 , 148.27 , 150
14.373 , 148.29 , 150
14.373 , 148.29 , 150
14.374 , 148.29 , 150
14.375 , 148.29 , 150
14.376 , 148.27 , 150
14.377 , 148.29 , 150
14.378 , 148.27 , 150
14.379 , 148.23 , 150
14.38 , 148.29 , 150
14.38 , 148.27 , 150
14.381 , 148.29 , 150
14.382 , 148.29 , 150
14.383 , 148.29 , 150
14.384 , 148.29 , 150
14.385 , 148.27 , 150
14.386 , 148.23 , 150
14.386 , 148.27 , 150
14.387 , 148.27 , 150
14.388 , 148.27 , 150
14.389 , 148.23 , 150
14.39 , 148.29 , 150
14.391 , 148.27 , 150
14.392 , 148.27 , 150
14.392 , 148.27 , 150
14.393 , 148.27 , 150
14.394 , 148.23 , 150
14.395 , 148.29 , 150
14.396 , 148.29 , 150
14.397 , 148.27 , 150
14.398 , 148.27 , 150
14.398 , 148.29 , 150
14.399 , 148.27 , 150
14.4 , 148.27 , 150
14.401 , 148.23 , 150
14.402 , 148.27 , 150
14.403 , 148.27 , 150
14.403 , 148.29 , 150
14.404 , 148.27 , 150
14.405 , 148.27 , 150
14.406 , 148.29 , 150
14.407 , 148.27 , 150
14.408 , 148.27 , 150
14.408 , 148.29 , 150
14.409 , 148.27 , 150
14.41 , 148.23 , 150
14.411 , 148.27 , 150
14.412 , 148.23 , 150
14.413 , 148.27 , 150
14.414 , 148.29 , 150
14.414 , 148.23 , 150
14.415 , 148.27 , 150
14.416 , 148.29 , 150
14.417 , 148.27 , 150
14.418 , 148.27 , 150
14.419 , 148.27 , 150
14.42 , 148.27 , 150
14.42 , 148.27 , 150
14.421 , 148.27 , 150
14.422 , 148.27 , 150
14.423 , 148.27 , 150
14.424 , 148.29 , 150
14.424 , 148.27 , 150
14.425 , 148.23 , 150
14.426 , 148.27 , 150
14.427 , 148.27 , 150
14.428 , 148.27 , 150
14.429 , 148.23 , 150
14.43 , 148.29 , 150
14.43 , 148.27 , 150
14.431 , 148.27 , 150
14.432 , 148.23 , 150
14.433 , 148.27 , 150
14.434 , 148.23 , 150
14.435 , 148.27 , 150
14.435 , 148.23 , 150
14.436 , 148.23 , 150
14.437 , 148.23 , 150
14.438 , 148.27 , 150
14.439 , 148.23 , 150
14.44 , 148.27 , 150
14.441 , 148.27 , 150
14.441 , 148.27 , 150
14.442 , 148.23 , 150
14.443 , 148.27 , 150
14.444 , 148.27 , 150
14.445 , 148.27 , 150
14.446 , 148.23 , 150
14.446 , 148.27 , 150
14.447 , 148.27 , 150
14.448 , 148.23 , 150
14.449 , 148.23 , 150
14.45 , 148.27 , 150
14.451 , 148.27 , 150
14.452 , 148.23 , 150
14.452 , 148.27 , 150
14.453 , 148.23 , 150
14.454 , 148.27 , 150
14.455 , 148.23 , 150
14.456 , 148.23 , 150
14.457 , 148.23 , 150
14.458 , 148.23 , 150
14.458 , 148.23 , 150
14.459 , 148.27 , 150
14.46 , 148.23 , 150
14.461 , 148.23 , 150
14.462 , 148.23 , 150
14.463 , 148.27 , 150
14.463 , 148.23 , 150
14.464 , 148.27 , 150
14.465 , 148.23 , 150
14.466 , 148.27 , 150
14.467 , 148.23 , 150
14.468 , 148.23 , 150
14.469 , 148.27 , 150
14.469 , 148.23 , 150
14.47 , 148.23 , 150
14.471 , 148.27 , 150
14.472 , 148.27 , 150
14.473 , 148.23 , 150
14.474 , 148.23 , 150
14.475 , 148.23 , 150
14.476 , 148.27 , 150
14.476 , 148.23 , 150
14.477 , 148.23 , 150
14.478 , 148.27 , 150
14.479 , 148.23 , 150
14.48 , 148.23 , 150
14.481 , 148.23 , 150
14.482 , 148.27 , 150
14.482 , 148.23 , 150
14.483 , 148.2 , 150
14.484 , 148.27 , 150
14.485 , 148.27 , 150
14.486 , 148.23 , 150
14.487 , 148.23 , 150
14.488 , 148.2 , 150
14.488 , 148.2 , 150
14.489 , 148.23 , 150
14.49 , 148.2 , 150
14.491 , 148.2 , 150
14.492 , 148.2 , 150
14.493 , 148.23 , 150
14.494 , 148.2 , 150
14.495 , 148.2 , 150
14.496 , 148.23 , 150
14.496 , 148.2 , 150
14.497 , 148.2 , 150
14.498 , 148.23 , 150
14.499 , 148.18 , 150
14.5 , 148.2 , 150
14.501 , 148.23 , 150
14.502 , 148.2 , 150
14.502 , 148.23 , 150
14.503 , 148.2 , 150
14.504 , 148.2 , 150
14.505 , 148.2 , 150
14.506 , 148.2 , 150
14.507 , 148.23 , 150
14.508 , 148.2 , 150
14.509 , 148.2 , 150
14.51 , 148.2 , 150
14.51 , 148.2 , 150
14.511 , 148.2 , 150
14.512 , 148.2 , 150
14.513 , 148.2 , 150
14.514 , 148.23 , 150
14.515 , 148.23 , 150
14.516 , 148.18 , 150
14.516 , 148.2 , 150
14.517 , 148.2 , 150
14.518 , 148.2 , 150
14.519 , 148.2 , 150
14.52 , 148.23 , 150
14.521 , 148.2 , 150
14.522 , 148.2 , 150
14.522 , 148.18 , 150
14.523 , 148.23 , 150
14.524 , 148.2 , 150
14.525 , 148.2 , 150
14.526 , 148.18 , 150
14.527 , 148.2 , 150
14.528 , 148.2 , 150
14.529 , 148.2 , 150
14.529 , 148.2 , 150
14.53 , 148.2 , 150
14.531 , 148.2 , 150
14.532 , 148.23 , 150
14.533 , 148.18 , 150
14.534 , 148.2 , 150
14.535 , 148.18 , 150
14.536 , 148.2 , 150
14.536 , 148.2 , 150
14.537 , 148.2 , 150
14.538 , 148.2 , 150
14.539 , 148.23 , 150
14.54 , 148.2 , 150
14.541 , 148.2 , 150
14.542 , 148.2 , 150
14.543 , 148.18 , 150
14.543 , 148.23 , 150
14.544 , 148.2 , 150
14.545 , 148.18 , 150
14.546 , 148.23 , 150
14.547 , 148.2 , 150
14.548 , 148.2 , 150
14.549 , 148.2 , 150
14.55 , 148.2 , 150
14.55 , 148.23 , 150
14.551 , 148.2 , 150
14.552 , 148.18 , 150
14.553 , 148.2 , 150
14.554 , 148.18 , 150
14.555 , 148.2 , 150
14.556 , 148.18 , 150
14.556 , 148.2 , 150
14.557 , 148.23 , 150
14.558 , 148.2 , 150
14.559 , 148.2 , 150
14.56 , 148.18 , 150
14.561 , 148.23 , 150
14.562 , 148.2 , 150
14.563 , 148.2 , 150
14.563 , 148.23 , 150
14.564 , 148.2 , 150
14.565 , 148.2 , 150
14.566 , 148.2 , 150
14.567 , 148.18 , 150
14.568 , 148.2 , 150
14.569 , 148.23 , 150
14.57 , 148.2 , 150
14.571 , 148.23 , 150
14.571 , 148.18 , 150
14.572 , 148.2 , 150
14.573 , 148.18 , 150
14.574 , 148.18 , 150
14.575 , 148.2 , 150
14.576 , 148.18 , 150
14.577 , 148.18 , 150
14.578 , 148.18 , 150
14.578 , 148.2 , 150
14.579 , 148.2 , 150
14.58 , 148.18 , 150
14.581 , 148.18 , 150
14.582 , 148.2 , 150
14.583 , 148.2 , 150
14.584 , 148.2 , 150
14.585 , 148.18 , 150
14.585 , 148.2 , 150
14.586 , 148.18 , 150
14.587 , 148.18 , 150
14.588 , 148.23 , 150
14.589 , 148.2 , 150
14.59 , 148.2 , 150
14.591 , 148.23 , 150
14.592 , 148.18 , 150
14.592 , 148.18 , 150
14.593 , 148.23 , 150
14.594 , 148.18 , 150
14.595 , 148.18 , 150
14.596 , 148.18 , 150
14.597 , 148.23 , 150
14.598 , 148.23 , 150
14.598 , 148.2 , 150
14.599 , 148.2 , 150
14.6 , 148.18 , 150
14.601 , 148.18 , 150
14.602 , 148.2 , 150
14.603 , 148.2 , 150
14.604 , 148.23 , 150
14.605 , 148.18 , 150
14.606 , 148.2 , 150
14.606 , 148.2 , 150
14.607 , 148.2 , 150
14.608 , 148.18 , 150
14.609 , 148.18 , 150
14.61 , 148.18 , 150
14.611 , 148.2 , 150
14.612 , 148.18 , 150
14.613 , 148.2 , 150
14.613 , 148.18 , 150
14.614 , 148.2 , 150
14.615 , 148.18 , 150
14.616 , 148.18 , 150
14.617 , 148.18 , 150
14.618 , 148.18 , 150
14.619 , 148.2 , 150
14.619 , 148.18 , 150
14.62 , 148.2 , 150
14.621 , 148.2 , 150
14.622 , 148.18 , 150
14.623 , 148.18 , 150
14.624 , 148.2 , 150
14.625 , 148.2 , 150
14.626 , 148.2 , 150
14.626 , 148.18 , 150
14.627 , 148.18 , 150
14.628 , 148.18 , 150
14.629 , 148.18 , 150
14.63 , 148.18 , 150
14.631 , 148.2 , 150
14.632 , 148.18 , 150
14.633 , 148.2 , 150
14.633 , 148.18 , 150
14.634 , 148.18 , 150
14.635 , 148.18 , 150
14.636 , 148.18 , 150
14.637 , 148.18 , 150
14.638 , 148.18 , 150
14.639 , 148.2 , 150
14.64 , 148.13 , 150
14.64 , 148.2 , 150
14.641 , 148.18 , 150
14.642 , 148.2 , 150
14.643 , 148.18 , 150
14.644 , 148.2 , 150
14.645 , 148.13 , 150
14.645 , 148.18 , 150
14.646 , 148.18 , 150
14.647 , 148.18 , 150
14.648 , 148.2 , 150
14.649 , 148.18 , 150
14.65 , 148.18 , 150
14.651 , 148.18 , 150
14.652 , 148.13 , 150
14.652 , 148.18 , 150
14.653 , 148.18 , 150
14.654 , 148.18 , 150
14.655 , 148.18 , 150
14.656 , 148.18 , 150
14.657 , 148.2 , 150
14.658 , 148.2 , 150
14.659 , 148.13 , 150
14.659 , 148.2 , 150
14.66 , 148.18 , 150
14.661 , 148.2 , 150
14.662 , 148.18 , 150
14.663 , 148.18 , 150
14.664 , 148.2 , 150
14.665 , 148.13 , 150
14.666 , 148.2 , 150
14.666 , 148.18 , 150
14.667 , 148.18 , 150
14.668 , 148.18 , 150
14.669 , 148.18 , 150
14.67 , 148.13 , 150
14.671 , 148.18 , 150
14.672 , 148.18 , 150
14.673 , 148.18 , 150
14.673 , 148.18 , 150
14.674 , 148.18 , 150
14.675 , 148.18 , 150
14.676 , 148.13 , 150
14.677 , 148.13 , 150
14.678 , 148.18 , 150
14.678 , 148.13 , 150
14.679 , 148.13 , 150
14.68 , 148.13 , 150
14.681 , 148.18 , 150
14.682 , 148.13 , 150
14.683 , 148.18 , 150
14.684 , 148.2 , 150
14.684 , 148.18 , 150
14.685 , 148.2 , 150
14.686 , 148.13 , 150
14.687 , 148.18 , 150
14.688 , 148.18 , 150
14.689 , 148.2 , 150
14.69 , 148.2 , 150
14.691 , 148.18 , 150
14.692 , 148.18 , 150
14.692 , 148.13 , 150
14.693 , 148.11 , 150
14.694 , 148.18 , 150
14.695 , 148.18 , 150
14.696 , 148.13 , 150
14.697 , 148.18 , 150
14.697 , 148.18 , 150
14.698 , 148.18 , 150
14.699 , 148.18 , 150
14.7 , 148.13 , 150
14.701 , 148.18 , 150
14.702 , 148.18 , 150
14.703 , 148.18 , 150
14.704 , 148.18 , 150
14.704 , 148.18 , 150
14.705 , 148.13 , 150
14.706 , 148.18 , 150
14.707 , 148.18 , 150
14.708 , 148.18 , 150
14.709 , 148.18 , 150
14.71 , 148.18 , 150
14.711 , 148.2 , 150
14.711 , 148.13 , 150
14.712 , 148.18 , 150
14.713 , 148.18 , 150
14.714 , 148.13 , 150
14.715 , 148.18 , 150
14.716 , 148.13 , 150
14.716 , 148.13 , 150
14.717 , 148.13 , 150
14.718 , 148.13 , 150
14.719 , 148.13 , 150
14.72 , 148.18 , 150
14.721 , 148.18 , 150
14.721 , 148.18 , 150
14.722 , 148.18 , 150
14.723 , 148.2 , 150
14.724 , 148.18 , 150
14.725 , 148.18 , 150
14.726 , 148.18 , 150
14.727 , 148.18 , 150
14.728 , 148.13 , 150
14.728 , 148.13 , 150
14.729 , 148.13 , 150
14.73 , 148.18 , 150
14.731 , 148.18 , 150
14.732 , 148.18 , 150
14.733 , 148.13 , 150
14.733 , 148.18 , 150
14.734 , 148.18 , 150
14.735 , 148.18 , 150
14.736 , 148.18 , 150
14.737 , 148.18 , 150
14.738 , 148.18 , 150
14.739 , 148.13 , 150
14.74 , 148.18 , 150
14.74 , 148.11 , 150
14.741 , 148.18 , 150
14.742 , 148.18 , 150
14.743 , 148.13 , 150
14.744 , 148.18 , 150
14.745 , 148.2 , 150
14.746 , 148.2 , 150
14.746 , 148.18 , 150
14.747 , 148.2 , 150
14.748 , 148.18 , 150
14.749 , 148.18 , 150
14.75 , 148.18 , 150
14.751 , 148.23 , 150
14.752 , 148.18 , 150
14.753 , 148.2 , 150
14.753 , 148.18 , 150
14.754 , 148.2 , 150
14.755 , 148.2 , 150
14.756 , 148.2 , 150
14.757 , 148.18 , 150
14.758 , 148.18 , 150
14.759 , 148.18 , 150
14.76 , 148.2 , 150
14.76 , 148.18 , 150
14.761 , 148.2 , 150
14.762 , 148.2 , 150
14.763 , 148.18 , 150
14.764 , 148.18 , 150
14.765 , 148.2 , 150
14.766 , 148.18 , 150
14.767 , 148.2 , 150
14.767 , 148.18 , 150
14.768 , 148.18 , 150
14.769 , 148.23 , 150
14.77 , 148.18 , 150
14.771 , 148.18 , 150
14.772 , 148.2 , 150
14.773 , 148.2 , 150
14.774 , 148.18 , 150
14.774 , 148.18 , 150
14.775 , 148.2 , 150
14.776 , 148.2 , 150
14.777 , 148.2 , 150
14.778 , 148.18 , 150
14.779 , 148.2 , 150
14.78 , 148.2 , 150
14.781 , 148.18 , 150
14.781 , 148.18 , 150
14.782 , 148.2 , 150
14.783 , 148.2 , 150
14.784 , 148.18 , 150
14.785 , 148.2 , 150
14.786 , 148.2 , 150
14.787 , 148.18 , 150
14.788 , 148.18 , 150
14.789 , 148.18 , 150
14.789 , 148.18 , 150
14.79 , 148.2 , 150
14.791 , 148.18 , 150
14.792 , 148.2 , 150
14.793 , 148.2 , 150
14.794 , 148.18 , 150
14.795 , 148.2 , 150
14.796 , 148.18 , 150
14.796 , 148.18 , 150
14.797 , 148.2 , 150
14.798 , 148.18 , 150
14.799 , 148.2 , 150
14.8 , 148.18 , 150
14.801 , 148.18 , 150
14.802 , 148.2 , 150
14.803 , 148.2 , 150
14.804 , 148.18 , 150
14.804 , 148.2 , 150
14.805 , 148.18 , 150
14.806 , 148.2 , 150
14.807 , 148.18 , 150
14.808 , 148.18 , 150
14.809 , 148.18 , 150
14.81 , 148.18 , 150
14.811 , 148.18 , 150
14.811 , 148.13 , 150
14.812 , 148.18 , 150
14.813 , 148.18 , 150
14.814 , 148.2 , 150
14.815 , 148.18 , 150
14.816 , 148.13 , 150
14.817 , 148.18 , 150
14.817 , 148.13 , 150
14.818 , 148.18 , 150
14.819 , 148.13 , 150
14.82 , 148.18 , 150
14.821 , 148.13 , 150
14.822 , 148.18 , 150
14.823 , 148.18 , 150
14.823 , 148.18 , 150
14.824 , 148.13 , 150
14.825 , 148.18 , 150
14.826 , 148.18 , 150
14.827 , 148.18 , 150
14.828 , 148.18 , 150
14.829 , 148.13 , 150
14.829 , 148.13 , 150
14.83 , 148.18 , 150
14.831 , 148.18 , 150
14.832 , 148.18 , 150
14.833 , 148.18 , 150
14.834 , 148.18 , 150
14.835 , 148.18 , 150
14.835 , 148.18 , 150
14.836 , 148.18 , 150
14.837 , 148.18 , 150
14.838 , 148.13 , 150
14.839 , 148.18 , 150
14.84 , 148.18 , 150
14.841 , 148.18 , 150
14.842 , 148.18 , 150
14.842 , 148.13 , 150
14.843 , 148.18 , 150
14.844 , 148.18 , 150
14.845 , 148.18 , 150
14.846 , 148.18 , 150
14.847 , 148.18 , 150
14.848 , 148.18 , 150
14.848 , 148.18 , 150
14.849 , 148.11 , 150
14.85 , 148.13 , 150
14.851 , 148.13 , 150
14.852 , 148.13 , 150
14.853 , 148.13 , 150
14.854 , 148.11 , 150
14.854 , 148.13 , 150
14.855 , 148.13 , 150
14.856 , 148.13 , 150
14.857 , 148.11 , 150
14.858 , 148.11 , 150
14.859 , 148.13 , 150
14.859 , 148.11 , 150
14.86 , 148.11 , 150
14.861 , 148.13 , 150
14.862 , 148.13 , 150
14.863 , 148.13 , 150
14.863 , 148.13 , 150
14.864 , 148.13 , 150
14.865 , 148.11 , 150
14.866 , 148.11 , 150
14.867 , 148.18 , 150
14.868 , 148.13 , 150
14.869 , 148.13 , 150
14.869 , 148.13 , 150
14.87 , 148.11 , 150
14.871 , 148.11 , 150
14.872 , 148.13 , 150
14.873 , 148.13 , 150
14.874 , 148.11 , 150
14.874 , 148.13 , 150
14.875 , 148.13 , 150
14.876 , 148.13 , 150
14.877 , 148.11 , 150
14.878 , 148.11 , 150
14.879 , 148.11 , 150
14.879 , 148.11 , 150
14.88 , 148.13 , 150
14.881 , 148.11 , 150
14.882 , 148.11 , 150
14.883 , 148.13 , 150
14.884 , 148.13 , 150
14.884 , 148.13 , 150
14.885 , 148.11 , 150
14.886 , 148.13 , 150
14.887 , 148.11 , 150
14.888 , 148.13 , 150
14.889 , 148.11 , 150
14.889 , 148.13 , 150
14.89 , 148.18 , 150
14.891 , 148.13 , 150
14.892 , 148.11 , 150
14.893 , 148.13 , 150
14.894 , 148.13 , 150
14.895 , 148.11 , 150
14.895 , 148.13 , 150
14.896 , 148.11 , 150
14.897 , 148.11 , 150
14.898 , 148.11 , 150
14.899 , 148.13 , 150
14.9 , 148.11 , 150
14.9 , 148.13 , 150
14.901 , 148.18 , 150
14.902 , 148.13 , 150
14.903 , 148.18 , 150
14.904 , 148.18 , 150
14.905 , 148.18 , 150
14.906 , 148.18 , 150
14.906 , 148.18 , 150
14.907 , 148.18 , 150
14.908 , 148.13 , 150
14.909 , 148.13 , 150
14.91 , 148.18 , 150
14.911 , 148.11 , 150
14.912 , 148.18 , 150
14.912 , 148.13 , 150
14.913 , 148.13 , 150
14.914 , 148.13 , 150
14.915 , 148.13 , 150
14.916 , 148.18 , 150
14.917 , 148.11 , 150
14.917 , 148.13 , 150
14.918 , 148.18 , 150
14.919 , 148.13 , 150
14.92 , 148.13 , 150
14.921 , 148.13 , 150
14.922 , 148.11 , 150
