t, Cuff Pressure, Reference Pressure, Oscillometric Waveform
8.064 , 136.69 , 136.59 , 0.1000061
8.066 , 136.69 , 136.58 , 0.1100006
8.067 , 136.58 , 136.58 , 0.0
8.069 , 136.58 , 136.58 , 0.0
8.07 , 136.6 , 136.57 , 0.02999878
8.072 , 136.6 , 136.57 , 0.02999878
8.074 , 136.67 , 136.56 , 0.1100006
8.075 , 136.6 , 136.56 , 0.04000854
8.077 , 136.58 , 136.55 , 0.02999878
8.078 , 136.58 , 136.55 , 0.02999878
8.08 , 136.6 , 136.54 , 0.06001282
8.082 , 136.58 , 136.54 , 0.04000854
8.083 , 136.58 , 136.53 , 0.05000305
8.085 , 136.51 , 136.53 , -0.02000427
8.087 , 136.53 , 136.52 , 0.009994507
8.088 , 136.53 , 136.52 , 0.009994507
8.09 , 136.58 , 136.51 , 0.07000732
8.092 , 136.53 , 136.51 , 0.02000427
8.093 , 136.48 , 136.5 , -0.02000427
8.095 , 136.51 , 136.5 , 0.009994507
8.097 , 136.53 , 136.49 , 0.03999329
8.098 , 136.58 , 136.49 , 0.08999634
8.1 , 136.58 , 136.48 , 0.1000061
8.101 , 136.53 , 136.48 , 0.05000305
8.103 , 136.58 , 136.47 , 0.1100006
8.105 , 136.6 , 136.47 , 0.1300049
8.106 , 136.51 , 136.46 , 0.04998779
8.108 , 136.51 , 136.46 , 0.04998779
8.109 , 136.53 , 136.45 , 0.08000183
8.111 , 136.53 , 136.45 , 0.08000183
8.113 , 136.51 , 136.44 , 0.06999207
8.114 , 136.51 , 136.44 , 0.06999207
8.116 , 136.51 , 136.43 , 0.08000183
8.118 , 136.48 , 136.43 , 0.05000305
8.119 , 136.44 , 136.42 , 0.02000427
8.121 , 136.44 , 136.42 , 0.02000427
8.122 , 136.44 , 136.42 , 0.02000427
8.124 , 136.44 , 136.41 , 0.02999878
8.126 , 136.51 , 136.4 , 0.1100006
8.127 , 136.48 , 136.4 , 0.08000183
8.129 , 136.44 , 136.39 , 0.05000305
8.131 , 136.44 , 136.39 , 0.05000305
8.132 , 136.48 , 136.38 , 0.09999084
8.134 , 136.44 , 136.38 , 0.05999756
8.136 , 136.42 , 136.37 , 0.05000305
8.137 , 136.44 , 136.37 , 0.07000732
8.139 , 136.48 , 136.36 , 0.1199951
8.14 , 136.42 , 136.36 , 0.05999756
8.142 , 136.42 , 136.35 , 0.06999207
8.144 , 136.37 , 136.35 , 0.01998901
8.145 , 136.42 , 136.35 , 0.06999207
8.147 , 136.42 , 136.34 , 0.08000183
8.148 , 136.42 , 136.34 , 0.08000183
8.15 , 136.42 , 136.33 , 0.08999634
8.152 , 136.42 , 136.32 , 0.09999084
8.154 , 136.37 , 136.32 , 0.04998779
8.155 , 136.35 , 136.32 , 0.02999878
8.157 , 136.37 , 136.31 , 0.05999756
8.159 , 136.35 , 136.3 , 0.05000305
8.16 , 136.35 , 136.3 , 0.05000305
8.162 , 136.37 , 136.29 , 0.08000183
8.163 , 136.35 , 136.29 , 0.06001282
8.165 , 136.35 , 136.28 , 0.07000732
8.167 , 136.28 , 136.28 , 0.0
8.168 , 136.28 , 136.28 , 0.0
8.17 , 136.3 , 136.27 , 0.02999878
8.171 , 136.3 , 136.27 , 0.02999878
8.173 , 136.35 , 136.26 , 0.0900116
8.175 , 136.3 , 136.25 , 0.05000305
8.176 , 136.3 , 136.25 , 0.05000305
8.178 , 136.3 , 136.25 , 0.05000305
8.179 , 136.28 , 136.24 , 0.03999329
8.181 , 136.28 , 136.24 , 0.03999329
8.183 , 136.3 , 136.23 , 0.07000732
8.184 , 136.28 , 136.23 , 0.05000305
8.186 , 136.26 , 136.22 , 0.03999329
8.188 , 136.28 , 136.22 , 0.05999756
8.189 , 136.26 , 136.21 , 0.04998779
8.191 , 136.28 , 136.21 , 0.06999207
8.193 , 136.28 , 136.2 , 0.08000183
8.194 , 136.28 , 136.2 , 0.08000183
8.196 , 136.28 , 136.19 , 0.08999634
8.198 , 136.21 , 136.19 , 0.02000427
8.199 , 136.21 , 136.18 , 0.03001404
8.201 , 136.21 , 136.18 , 0.03001404
8.202 , 136.14 , 136.17 , -0.02999878
8.204 , 136.26 , 136.17 , 0.08999634
8.206 , 136.19 , 136.16 , 0.02999878
8.207 , 136.19 , 136.16 , 0.02999878
8.209 , 136.21 , 136.15 , 0.06001282
8.211 , 136.19 , 136.15 , 0.04000854
8.212 , 136.21 , 136.14 , 0.07000732
8.214 , 136.12 , 136.14 , -0.02000427
8.216 , 136.12 , 136.13 , -0.01000977
8.217 , 136.07 , 136.13 , -0.05999756
8.219 , 136.12 , 136.12 , 0.0
8.22 , 136.12 , 136.12 , 0.0
8.222 , 136.12 , 136.11 , 0.009994507
8.224 , 136.14 , 136.11 , 0.02999878
8.225 , 136.12 , 136.1 , 0.01998901
8.227 , 136.12 , 136.1 , 0.01998901
8.228 , 136.07 , 136.09 , -0.01998901
8.23 , 136.12 , 136.09 , 0.02999878
8.232 , 136.12 , 136.08 , 0.03999329
8.233 , 136.12 , 136.08 , 0.03999329
8.235 , 136.07 , 136.07 , 0.0
8.236 , 136.12 , 136.07 , 0.04998779
8.238 , 136.0 , 136.06 , -0.05999756
8.24 , 136.0 , 136.06 , -0.05999756
8.241 , 136.05 , 136.06 , -0.009994507
8.243 , 136.05 , 136.05 , 0.0
8.245 , 136.05 , 136.04 , 0.01000977
8.246 , 136.05 , 136.04 , 0.01000977
8.248 , 136.05 , 136.03 , 0.02000427
8.249 , 136.0 , 136.03 , -0.02999878
8.251 , 135.98 , 136.02 , -0.04000854
8.253 , 136.0 , 136.02 , -0.02000427
8.254 , 135.98 , 136.02 , -0.04000854
8.256 , 135.98 , 136.01 , -0.02999878
8.258 , 136.05 , 136.0 , 0.05000305
8.259 , 136.0 , 136.0 , 0.0
8.261 , 136.0 , 135.99 , 0.009994507
8.262 , 135.96 , 135.99 , -0.02999878
8.264 , 135.98 , 135.99 , -0.01000977
8.266 , 135.98 , 135.98 , 0.0
8.267 , 135.98 , 135.98 , 0.0
8.269 , 135.96 , 135.97 , -0.009994507
8.271 , 135.98 , 135.96 , 0.01998901
8.272 , 136.0 , 135.96 , 0.03999329
8.274 , 135.96 , 135.96 , 0.0
8.275 , 135.89 , 135.95 , -0.05999756
8.277 , 135.96 , 135.95 , 0.01000977
8.279 , 135.96 , 135.94 , 0.02000427
8.28 , 135.91 , 135.94 , -0.02999878
8.282 , 135.89 , 135.93 , -0.03999329
8.284 , 135.96 , 135.93 , 0.03001404
8.285 , 135.89 , 135.92 , -0.02999878
8.287 , 135.89 , 135.92 , -0.02999878
8.289 , 135.89 , 135.91 , -0.02000427
8.291 , 135.89 , 135.9 , -0.009994507
8.292 , 135.91 , 135.9 , 0.01000977
8.294 , 135.89 , 135.89 , 0.0
8.296 , 135.91 , 135.89 , 0.02000427
8.297 , 135.91 , 135.89 , 0.02000427
8.299 , 135.89 , 135.88 , 0.009994507
8.301 , 135.89 , 135.87 , 0.02000427
8.302 , 135.89 , 135.87 , 0.02000427
8.304 , 135.84 , 135.86 , -0.02000427
8.306 , 135.89 , 135.86 , 0.02999878
8.307 , 135.84 , 135.86 , -0.02000427
8.309 , 135.84 , 135.85 , -0.01000977
8.311 , 135.82 , 135.84 , -0.01998901
8.312 , 135.77 , 135.84 , -0.06999207
8.314 , 135.77 , 135.83 , -0.05999756
8.315 , 135.77 , 135.83 , -0.05999756
8.317 , 135.77 , 135.83 , -0.05999756
8.319 , 135.82 , 135.82 , 0.0
8.32 , 135.82 , 135.82 , 0.0
8.322 , 135.77 , 135.81 , -0.03999329
8.323 , 135.82 , 135.81 , 0.01000977
8.325 , 135.77 , 135.8 , -0.02999878
8.327 , 135.82 , 135.79 , 0.03001404
8.328 , 135.77 , 135.79 , -0.01998901
8.33 , 135.82 , 135.79 , 0.03001404
8.332 , 135.77 , 135.78 , -0.009994507
8.333 , 135.77 , 135.78 , -0.009994507
8.335 , 135.73 , 135.77 , -0.04000854
8.337 , 135.68 , 135.76 , -0.08000183
8.338 , 135.73 , 135.76 , -0.02999878
8.34 , 135.75 , 135.76 , -0.009994507
8.342 , 135.73 , 135.75 , -0.02000427
8.343 , 135.73 , 135.75 , -0.02000427
8.345 , 135.73 , 135.74 , -0.01000977
8.347 , 135.73 , 135.73 , 0.0
8.348 , 135.68 , 135.73 , -0.05000305
8.35 , 135.73 , 135.73 , 0.0
8.351 , 135.68 , 135.72 , -0.04000854
8.353 , 135.73 , 135.72 , 0.009994507
8.355 , 135.68 , 135.71 , -0.03001404
8.356 , 135.73 , 135.71 , 0.01998901
8.358 , 135.68 , 135.7 , -0.02000427
8.36 , 135.61 , 135.7 , -0.08999634
8.362 , 135.66 , 135.69 , -0.02999878
8.363 , 135.66 , 135.69 , -0.02999878
8.365 , 135.66 , 135.68 , -0.01998901
8.367 , 135.66 , 135.67 , -0.009994507
8.368 , 135.73 , 135.67 , 0.05999756
8.37 , 135.66 , 135.66 , 0.0
8.372 , 135.61 , 135.66 , -0.05000305
8.373 , 135.61 , 135.66 , -0.05000305
8.375 , 135.61 , 135.65 , -0.03999329
8.376 , 135.61 , 135.65 , -0.03999329
8.378 , 135.66 , 135.64 , 0.02000427
8.38 , 135.59 , 135.63 , -0.04000854
8.381 , 135.59 , 135.63 , -0.04000854
8.383 , 135.59 , 135.63 , -0.04000854
8.384 , 135.59 , 135.62 , -0.02999878
8.386 , 135.61 , 135.62 , -0.009994507
8.388 , 135.59 , 135.61 , -0.02000427
8.39 , 135.59 , 135.6 , -0.01000977
8.391 , 135.59 , 135.6 , -0.01000977
8.393 , 135.59 , 135.6 , -0.01000977
8.395 , 135.59 , 135.59 , 0.0
8.396 , 135.59 , 135.59 , 0.0
8.398 , 135.59 , 135.58 , 0.009994507
8.399 , 135.55 , 135.58 , -0.02999878
8.401 , 135.55 , 135.57 , -0.02000427
8.403 , 135.55 , 135.57 , -0.02000427
8.404 , 135.55 , 135.56 , -0.009994507
8.406 , 135.55 , 135.56 , -0.009994507
8.408 , 135.52 , 135.55 , -0.02999878
8.409 , 135.52 , 135.55 , -0.02999878
8.411 , 135.52 , 135.54 , -0.01998901
8.413 , 135.55 , 135.53 , 0.02000427
8.414 , 135.52 , 135.53 , -0.009994507
8.416 , 135.52 , 135.53 , -0.009994507
8.418 , 135.55 , 135.52 , 0.02999878
8.419 , 135.52 , 135.52 , 0.0
8.421 , 135.52 , 135.51 , 0.01000977
8.422 , 135.52 , 135.51 , 0.01000977
8.424 , 135.5 , 135.5 , 0.0
8.426 , 135.5 , 135.5 , 0.0
8.427 , 135.52 , 135.49 , 0.02999878
8.429 , 135.5 , 135.49 , 0.009994507
8.43 , 135.5 , 135.48 , 0.02000427
8.432 , 135.5 , 135.48 , 0.02000427
8.434 , 135.43 , 135.47 , -0.04000854
8.435 , 135.45 , 135.47 , -0.02000427
8.437 , 135.45 , 135.46 , -0.01000977
8.438 , 135.45 , 135.46 , -0.01000977
8.44 , 135.5 , 135.45 , 0.05000305
8.442 , 135.5 , 135.45 , 0.05000305
8.443 , 135.45 , 135.44 , 0.009994507
8.445 , 135.43 , 135.44 , -0.01000977
8.447 , 135.45 , 135.43 , 0.02000427
8.448 , 135.45 , 135.43 , 0.02000427
8.45 , 135.39 , 135.42 , -0.02999878
8.452 , 135.43 , 135.42 , 0.009994507
8.454 , 135.43 , 135.41 , 0.01998901
8.455 , 135.43 , 135.41 , 0.01998901
8.457 , 135.36 , 135.4 , -0.03999329
8.458 , 135.39 , 135.4 , -0.009994507
8.46 , 135.36 , 135.39 , -0.02999878
8.462 , 135.39 , 135.39 , 0.0
8.464 , 135.39 , 135.38 , 0.009994507
8.465 , 135.39 , 135.38 , 0.009994507
8.467 , 135.36 , 135.37 , -0.009994507
8.469 , 135.45 , 135.37 , 0.08000183
8.471 , 135.43 , 135.36 , 0.06999207
8.472 , 135.43 , 135.36 , 0.06999207
8.474 , 135.43 , 135.35 , 0.07998657
8.476 , 135.36 , 135.34 , 0.02000427
8.477 , 135.36 , 135.34 , 0.02000427
8.479 , 135.36 , 135.34 , 0.02000427
8.48 , 135.39 , 135.33 , 0.05999756
8.482 , 135.29 , 135.33 , -0.04000854
8.484 , 135.36 , 135.32 , 0.03999329
8.485 , 135.36 , 135.32 , 0.03999329
8.487 , 135.32 , 135.31 , 0.01000977
8.489 , 135.32 , 135.31 , 0.01000977
8.49 , 135.32 , 135.3 , 0.02000427
8.492 , 135.32 , 135.3 , 0.02000427
8.493 , 135.32 , 135.29 , 0.03001404
8.495 , 135.36 , 135.29 , 0.07000732
8.497 , 135.32 , 135.28 , 0.04000854
8.498 , 135.32 , 135.28 , 0.04000854
8.5 , 135.29 , 135.27 , 0.01998901
8.501 , 135.32 , 135.27 , 0.05000305
8.503 , 135.29 , 135.26 , 0.02999878
8.505 , 135.29 , 135.26 , 0.02999878
8.506 , 135.29 , 135.25 , 0.03999329
8.508 , 135.27 , 135.25 , 0.02000427
8.51 , 135.29 , 135.24 , 0.04998779
8.511 , 135.29 , 135.24 , 0.04998779
8.513 , 135.27 , 135.23 , 0.04000854
8.515 , 135.29 , 135.23 , 0.05999756
8.516 , 135.27 , 135.22 , 0.05000305
8.518 , 135.27 , 135.22 , 0.05000305
8.519 , 135.27 , 135.21 , 0.05999756
8.521 , 135.27 , 135.21 , 0.05999756
8.523 , 135.29 , 135.2 , 0.08999634
8.524 , 135.45 , 135.2 , 0.25
8.526 , 135.55 , 135.19 , 0.3600006
8.527 , 135.77 , 135.19 , 0.5800018
8.529 , 136.05 , 135.18 , 0.8700104
8.53 , 136.14 , 135.18 , 0.9600067
8.532 , 136.12 , 135.17 , 0.9499969
8.534 , 136.14 , 135.17 , 0.9700012
8.535 , 136.14 , 135.17 , 0.9700012
8.537 , 135.96 , 135.16 , 0.8000031
8.538 , 135.89 , 135.16 , 0.7299957
8.54 , 135.77 , 135.15 , 0.6200104
8.541 , 135.75 , 135.15 , 0.6000061
8.543 , 135.73 , 135.14 , 0.5899963
8.544 , 135.73 , 135.14 , 0.5899963
8.546 , 135.66 , 135.13 , 0.5299988
8.547 , 135.5 , 135.13 , 0.3699951
8.549 , 135.29 , 135.12 , 0.1699982
8.551 , 135.16 , 135.12 , 0.04000854
8.552 , 135.09 , 135.11 , -0.02000427
8.554 , 135.13 , 135.11 , 0.02000427
8.555 , 135.16 , 135.11 , 0.05000305
8.557 , 135.2 , 135.1 , 0.09999084
8.559 , 135.27 , 135.09 , 0.1800079
8.56 , 135.43 , 135.09 , 0.3399963
8.562 , 135.5 , 135.08 , 0.4199982
8.563 , 135.55 , 135.08 , 0.4700012
8.565 , 135.59 , 135.08 , 0.5099945
8.566 , 135.61 , 135.07 , 0.5399933
8.568 , 135.59 , 135.07 , 0.519989
8.569 , 135.59 , 135.06 , 0.5299988
8.571 , 135.52 , 135.06 , 0.4600067
8.573 , 135.5 , 135.05 , 0.4499969
8.574 , 135.39 , 135.05 , 0.3399963
8.576 , 135.39 , 135.04 , 0.3500061
8.577 , 135.36 , 135.04 , 0.3200073
8.579 , 135.36 , 135.03 , 0.3300018
8.58 , 135.32 , 135.03 , 0.2900085
8.582 , 135.36 , 135.02 , 0.3399963
8.583 , 135.36 , 135.02 , 0.3399963
8.585 , 135.39 , 135.01 , 0.3800049
8.586 , 135.36 , 135.01 , 0.3500061
8.588 , 135.39 , 135.01 , 0.3800049
8.589 , 135.39 , 135.0 , 0.3899994
8.591 , 135.36 , 135.0 , 0.3600006
8.592 , 135.36 , 134.99 , 0.3699951
8.594 , 135.36 , 134.99 , 0.3699951
8.596 , 135.32 , 134.98 , 0.3400116
8.597 , 135.36 , 134.98 , 0.3800049
8.599 , 135.36 , 134.97 , 0.3899994
8.6 , 135.32 , 134.97 , 0.3500061
8.602 , 135.32 , 134.96 , 0.3600006
8.603 , 135.29 , 134.96 , 0.3299866
8.605 , 135.29 , 134.95 , 0.3399963
8.606 , 135.29 , 134.95 , 0.3399963
8.608 , 135.29 , 134.95 , 0.3399963
8.61 , 135.32 , 134.94 , 0.3800049
8.611 , 135.32 , 134.94 , 0.3800049
8.613 , 135.29 , 134.93 , 0.3600006
8.614 , 135.29 , 134.93 , 0.3600006
8.616 , 135.29 , 134.92 , 0.3699951
8.617 , 135.27 , 134.92 , 0.3500061
8.619 , 135.29 , 134.91 , 0.3799896
8.62 , 135.23 , 134.91 , 0.3199921
8.622 , 135.27 , 134.9 , 0.3700104
8.623 , 135.27 , 134.9 , 0.3700104
8.625 , 135.23 , 134.89 , 0.3399963
8.627 , 135.27 , 134.89 , 0.3800049
8.628 , 135.23 , 134.88 , 0.3499908
8.63 , 135.23 , 134.88 , 0.3499908
8.631 , 135.23 , 134.88 , 0.3499908
8.633 , 135.23 , 134.87 , 0.3600006
8.634 , 135.23 , 134.87 , 0.3600006
8.636 , 135.2 , 134.86 , 0.3399963
8.637 , 135.23 , 134.86 , 0.3699951
8.639 , 135.2 , 134.85 , 0.3499908
8.641 , 135.2 , 134.85 , 0.3499908
8.642 , 135.2 , 134.84 , 0.3600006
8.644 , 135.2 , 134.84 , 0.3600006
8.645 , 135.16 , 134.83 , 0.3300018
8.647 , 135.2 , 134.83 , 0.3699951
8.648 , 135.13 , 134.82 , 0.3099976
8.65 , 135.2 , 134.82 , 0.3799896
8.651 , 135.13 , 134.82 , 0.3099976
8.653 , 135.13 , 134.81 , 0.3200073
8.654 , 135.13 , 134.81 , 0.3200073
8.656 , 135.09 , 134.8 , 0.2899933
8.657 , 135.09 , 134.8 , 0.2899933
8.659 , 135.13 , 134.79 , 0.3400116
8.661 , 135.09 , 134.78 , 0.3099976
8.662 , 135.13 , 134.78 , 0.3500061
8.664 , 135.13 , 134.78 , 0.3500061
8.665 , 135.09 , 134.77 , 0.3199921
8.667 , 135.07 , 134.77 , 0.3000031
8.668 , 135.07 , 134.76 , 0.3100128
8.67 , 135.09 , 134.76 , 0.3300018
8.671 , 135.07 , 134.75 , 0.3200073
8.673 , 135.07 , 134.75 , 0.3200073
8.674 , 135.07 , 134.75 , 0.3200073
8.676 , 135.09 , 134.74 , 0.3499908
8.677 , 135.04 , 134.74 , 0.2999878
8.679 , 135.09 , 134.73 , 0.3600006
8.68 , 135.07 , 134.73 , 0.3400116
8.682 , 135.0 , 134.72 , 0.2799988
8.684 , 135.04 , 134.72 , 0.3199921
8.685 , 135.0 , 134.71 , 0.2899933
8.687 , 135.04 , 134.71 , 0.3299866
8.688 , 134.97 , 134.7 , 0.2700043
8.69 , 135.0 , 134.7 , 0.3000031
8.691 , 135.0 , 134.69 , 0.3099976
8.693 , 134.93 , 134.69 , 0.2399902
8.694 , 135.0 , 134.68 , 0.3200073
8.696 , 134.97 , 134.68 , 0.2900085
8.697 , 134.97 , 134.68 , 0.2900085
8.699 , 134.97 , 134.67 , 0.3000031
8.7 , 134.97 , 134.67 , 0.3000031
8.702 , 134.97 , 134.66 , 0.3099976
8.704 , 134.97 , 134.65 , 0.3200073
8.705 , 134.93 , 134.65 , 0.2799988
8.707 , 134.93 , 134.65 , 0.2799988
8.708 , 134.93 , 134.64 , 0.2899933
8.71 , 134.93 , 134.64 , 0.2899933
8.712 , 134.93 , 134.63 , 0.2999878
8.713 , 134.91 , 134.63 , 0.2799988
8.715 , 134.91 , 134.62 , 0.2900085
8.716 , 134.93 , 134.62 , 0.3099976
8.718 , 134.91 , 134.61 , 0.3000031
8.719 , 134.91 , 134.61 , 0.3000031
8.721 , 134.84 , 134.6 , 0.2399902
8.722 , 134.84 , 134.6 , 0.2399902
8.724 , 134.91 , 134.59 , 0.3200073
8.725 , 134.84 , 134.59 , 0.25
8.727 , 134.84 , 134.59 , 0.25
8.728 , 134.84 , 134.58 , 0.2599945
8.73 , 134.84 , 134.58 , 0.2599945
8.732 , 134.79 , 134.57 , 0.219986
8.733 , 134.74 , 134.57 , 0.1699982
8.735 , 134.72 , 134.56 , 0.1600037
8.736 , 134.74 , 134.56 , 0.1800079
8.738 , 134.74 , 134.55 , 0.1900024
8.739 , 134.74 , 134.55 , 0.1900024
8.741 , 134.74 , 134.54 , 0.2000122
8.742 , 134.91 , 134.54 , 0.3700104
8.744 , 134.93 , 134.53 , 0.3999939
8.745 , 134.93 , 134.53 , 0.3999939
8.747 , 134.84 , 134.52 , 0.3199921
8.748 , 134.81 , 134.52 , 0.2899933
8.75 , 134.72 , 134.52 , 0.1999969
8.751 , 134.72 , 134.51 , 0.2100067
8.753 , 134.68 , 134.51 , 0.1699982
8.755 , 134.61 , 134.5 , 0.1100006
8.756 , 134.58 , 134.5 , 0.08000183
8.758 , 134.58 , 134.49 , 0.08999634
8.759 , 134.61 , 134.49 , 0.1199951
8.761 , 134.68 , 134.48 , 0.1999969
8.762 , 134.68 , 134.48 , 0.1999969
8.764 , 134.65 , 134.47 , 0.1799927
8.766 , 134.72 , 134.47 , 0.25
8.767 , 134.68 , 134.46 , 0.219986
8.769 , 134.68 , 134.46 , 0.219986
8.77 , 134.65 , 134.46 , 0.1899872
8.772 , 134.58 , 134.45 , 0.1300049
8.773 , 134.65 , 134.45 , 0.1999969
8.775 , 134.65 , 134.44 , 0.2099915
8.777 , 134.61 , 134.43 , 0.1800079
8.778 , 134.58 , 134.43 , 0.1500092
8.78 , 134.61 , 134.42 , 0.1900024
8.781 , 134.58 , 134.42 , 0.1600037
8.783 , 134.61 , 134.42 , 0.1900024
8.784 , 134.58 , 134.41 , 0.1699982
8.786 , 134.52 , 134.41 , 0.1100006
8.787 , 134.56 , 134.4 , 0.1600037
8.789 , 134.56 , 134.4 , 0.1600037
8.79 , 134.52 , 134.39 , 0.1300049
8.792 , 134.52 , 134.39 , 0.1300049
8.793 , 134.49 , 134.39 , 0.1000061
8.795 , 134.52 , 134.38 , 0.1399994
8.796 , 134.56 , 134.38 , 0.1799927
8.798 , 134.52 , 134.37 , 0.1500092
8.8 , 134.49 , 134.36 , 0.1300049
8.801 , 134.49 , 134.36 , 0.1300049
8.803 , 134.52 , 134.36 , 0.1600037
8.804 , 134.52 , 134.35 , 0.1699982
8.806 , 134.45 , 134.35 , 0.09999084
8.807 , 134.45 , 134.34 , 0.1100006
8.809 , 134.45 , 134.34 , 0.1100006
8.81 , 134.45 , 134.33 , 0.1199951
8.812 , 134.42 , 134.33 , 0.08999634
8.813 , 134.38 , 134.33 , 0.05000305
8.815 , 134.38 , 134.32 , 0.05999756
8.817 , 134.42 , 134.31 , 0.1100006
8.818 , 134.42 , 134.31 , 0.1100006
8.82 , 134.42 , 134.3 , 0.1199951
8.821 , 134.36 , 134.3 , 0.05999756
8.823 , 134.38 , 134.29 , 0.0900116
8.824 , 134.42 , 134.29 , 0.1300049
8.826 , 134.45 , 134.29 , 0.1600037
8.827 , 134.33 , 134.28 , 0.05000305
8.829 , 134.42 , 134.28 , 0.1399994
8.831 , 134.42 , 134.27 , 0.1499939
8.832 , 134.42 , 134.27 , 0.1499939
8.834 , 134.42 , 134.26 , 0.1600037
8.835 , 134.36 , 134.26 , 0.1000061
8.837 , 134.36 , 134.25 , 0.1100006
8.838 , 134.38 , 134.25 , 0.1300049
8.84 , 134.36 , 134.24 , 0.1199951
8.841 , 134.36 , 134.24 , 0.1199951
8.843 , 134.29 , 134.23 , 0.05999756
8.845 , 134.33 , 134.23 , 0.1000061
8.846 , 134.33 , 134.23 , 0.1000061
8.848 , 134.33 , 134.22 , 0.1100006
8.849 , 134.26 , 134.22 , 0.03999329
8.851 , 134.26 , 134.21 , 0.04998779
8.852 , 134.29 , 134.21 , 0.07998657
8.854 , 134.33 , 134.2 , 0.1300049
8.856 , 134.33 , 134.2 , 0.1300049
8.857 , 134.29 , 134.19 , 0.09999084
8.859 , 134.26 , 134.19 , 0.06999207
8.86 , 134.26 , 134.18 , 0.08000183
8.862 , 134.26 , 134.18 , 0.08000183
8.864 , 134.22 , 134.17 , 0.05000305
8.865 , 134.26 , 134.17 , 0.08999634
8.867 , 134.22 , 134.16 , 0.05999756
8.869 , 134.2 , 134.16 , 0.03999329
8.87 , 134.2 , 134.15 , 0.05000305
8.872 , 134.22 , 134.15 , 0.07000732
8.874 , 134.22 , 134.14 , 0.08000183
8.875 , 134.2 , 134.14 , 0.05999756
8.877 , 134.22 , 134.13 , 0.08999634
8.879 , 134.15 , 134.13 , 0.01998901
8.88 , 134.08 , 134.12 , -0.03999329
8.882 , 134.15 , 134.12 , 0.02999878
8.884 , 134.15 , 134.11 , 0.03999329
8.885 , 134.2 , 134.11 , 0.08999634
8.887 , 134.15 , 134.1 , 0.04998779
8.889 , 134.08 , 134.1 , -0.02000427
8.89 , 134.06 , 134.09 , -0.02999878
8.892 , 134.08 , 134.09 , -0.009994507
8.894 , 134.06 , 134.08 , -0.02000427
8.895 , 134.08 , 134.08 , 0.0
8.897 , 134.08 , 134.07 , 0.009994507
8.898 , 134.08 , 134.07 , 0.009994507
8.9 , 134.04 , 134.06 , -0.02000427
8.902 , 134.06 , 134.06 , 0.0
8.903 , 134.06 , 134.05 , 0.009994507
8.905 , 134.06 , 134.05 , 0.009994507
8.907 , 134.04 , 134.04 , 0.0
8.908 , 134.04 , 134.04 , 0.0
8.91 , 134.04 , 134.03 , 0.009994507
8.912 , 134.04 , 134.03 , 0.009994507
8.914 , 133.99 , 134.02 , -0.02999878
8.915 , 134.06 , 134.02 , 0.03999329
8.917 , 134.04 , 134.01 , 0.02999878
8.919 , 133.99 , 134.0 , -0.009994507
8.92 , 133.97 , 134.0 , -0.02999878
8.922 , 133.97 , 134.0 , -0.02999878
8.924 , 133.9 , 133.99 , -0.0900116
8.925 , 133.92 , 133.99 , -0.07000732
8.927 , 133.9 , 133.98 , -0.08000183
8.929 , 133.9 , 133.97 , -0.07000732
8.93 , 133.9 , 133.97 , -0.07000732
8.932 , 133.9 , 133.97 , -0.07000732
8.934 , 133.92 , 133.96 , -0.04000854
8.935 , 133.92 , 133.96 , -0.04000854
8.937 , 133.9 , 133.95 , -0.05000305
8.939 , 133.9 , 133.94 , -0.04000854
8.94 , 133.83 , 133.94 , -0.1100006
8.942 , 133.83 , 133.93 , -0.09999084
8.943 , 133.81 , 133.93 , -0.1199951
8.945 , 133.83 , 133.93 , -0.09999084
8.947 , 133.85 , 133.92 , -0.06999207
8.948 , 133.81 , 133.92 , -0.1100006
8.95 , 133.76 , 133.91 , -0.1500092
8.952 , 133.76 , 133.9 , -0.1399994
8.953 , 133.81 , 133.9 , -0.08999634
8.955 , 133.81 , 133.9 , -0.08999634
8.957 , 133.81 , 133.89 , -0.08000183
8.958 , 133.81 , 133.89 , -0.08000183
8.96 , 133.74 , 133.88 , -0.1399994
8.961 , 133.76 , 133.88 , -0.1200104
8.963 , 133.74 , 133.87 , -0.1299896
8.965 , 133.76 , 133.87 , -0.1100006
8.966 , 133.74 , 133.86 , -0.1199951
8.968 , 133.69 , 133.86 , -0.1699982
8.969 , 133.74 , 133.85 , -0.1100006
8.971 , 133.74 , 133.85 , -0.1100006
8.98 , 133.67 , 133.82 , -0.1500092
8.982 , 133.62 , 133.81 , -0.1900024
8.983 , 133.67 , 133.81 , -0.1399994
8.985 , 133.67 , 133.8 , -0.1300049
8.986 , 133.67 , 133.8 , -0.1300049
8.988 , 133.67 , 133.8 , -0.1300049
8.99 , 133.67 , 133.79 , -0.1199951
8.991 , 133.67 , 133.79 , -0.1199951
8.993 , 133.62 , 133.78 , -0.1600037
8.994 , 133.62 , 133.78 , -0.1600037
8.996 , 133.62 , 133.77 , -0.1500092
8.997 , 133.62 , 133.77 , -0.1500092
8.999 , 133.6 , 133.76 , -0.1599884
9.001 , 133.58 , 133.76 , -0.1799927
9.002 , 133.53 , 133.75 , -0.2200012
9.004 , 133.58 , 133.75 , -0.1699982
9.005 , 133.53 , 133.74 , -0.2100067
9.007 , 133.58 , 133.74 , -0.1600037
